EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"31,102",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Valid Electrical HT Contractors License issued by ELBO with similar nature of work, PAN Card",23-Dec-2024 06:00 PM,02-Jan-2025 04:00 PM,23-Dec-2024 06:00 PM,01-Jan-2025 05:00 PM,NA ,NA ,23-Dec-2024 06:00 PM,01-Jan-2025 05:00 PM,07-Jan-2025 04:10 PM,"SHIFTING AND CONSTRUCTION OF 33KV LINE FROM MANPUR OVER BRIDGE CHHAK TO KJ ISPAT LTD. UNDER DANAGADI ELECTRICAL SECTION,JAJPUR (UNDER SACI FUND)","SHIFTING AND CONSTRUCTION OF 33KV LINE FROM MANPUR OVER BRIDGE CHHAK TO KJ ISPAT LTD. UNDER DANAGADI ELECTRICAL SECTION,JAJPUR (UNDER SACI FUND)",Please refer Tender documents. ,NA ,"31,10,231",Electrical Works,NA ,Tender,180.0,45.0,"Danagadi ,Jajpur",755026.0,"Divisional Head, Electrical Division, IDCO ","Divisional Head, Electrical Division, IDCO, 8th Floor, IDCO Tower, Janpath, Bhubaneswar  ",26-Dec-2024 12:00 PM ,"Divisional Head, Electrical Division, IDCO",No ,No,"7,080",0.0,Nil,Nil,No,IDCO||IDCO||IDCO,BBSR/ELECT/e-119/2024-25,2024_IDCO_108700_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Divisional Head, Electrical Division","Divisional Head, Electrical Division, IDCO, 8th Floor, IDCO Tower, Janpath, Bhubaneswar",1.0,ICICI BANK,AOC,DH Electrical,Internal,,SAROJ KUMAR DASH,07-Jan-2025 04:04 PM,07-Jan-2025 04:10 PM,techsummary_521683.pdf (1516.09 KB),IDCO||IDCO||IDCO,2024_IDCO_108700_1,BBSR/ELECT/e-119/2024-25,"SHIFTING AND CONSTRUCTION OF 33KV LINE FROM MANPUR OVER BRIDGE CHHAK TO KJ ISPAT LTD. UNDER DANAGADI ELECTRICAL SECTION,JAJPUR (UNDER SACI FUND)",1.0,2719261.0,ICON BUILDERS,INR,"2,644,007",Finance,The financial bid opening of 2 nos technically qualified bidders are opened within stipulated date and time.,Sandeep Kumar Singh,19-Aug-2025 01:45 PM,,BOQ Comparative Chart,Technical,Technical bid opened of two nos participated bidders which was submitted within stipulated date and time,SAROJ KUMAR DASH,07-Jan-2025 04:00 PM,technical_521683.pdf,1.0,2719261.0,ICON BUILDERS,31-Dec-2024 07:32 PM,Accepted-AOC,L1 winner of the lottery,19-Aug-2025 02:01 PM,DH Electrical,Internal,,Sandeep Kumar Singh,19-Aug-2025 01:53 PM,finsummary_521683.pdf (296.34 KB),19-Aug-2025,"INR 2,644,007",45.0,Sandeep Kumar Singh,19-Aug-2025 01:59 PM,Workorder.pdf (1405.00 KB),AOC
,,,,,,,,.pdf,"RC, GST Registration Certificate, EPF, EPF Latest Challan and all other documents as per the DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2720153.0,SITARAM INFRA AND ENERGY PVT LTD,01-Jan-2025 12:06 PM,Rejected-AOC,L1,19-Aug-2025 02:01 PM,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
