Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
WATCO Bhubaneswar||Director (Operation) Watco||GM WATCO DIVISION-I BBSR,GMWATCO-I/03(08)/2025-26 Dt.10.04.2025,2025_GWCDB_112489_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,22-Apr-2025 11:00 AM,15-May-2025 12:30 PM,22-Apr-2025 11:00 AM,14-May-2025 05:00 PM,NA ,NA ,22-Apr-2025 11:00 AM,14-May-2025 05:00 PM,1.0,Corrigendum,Date,,"Construction of Internal House Sewer Connection and Interlinking with Inspection Chamber in Ward No. 37 and 38, BBSR.( Rajdhani Gas Lane)","Construction of Internal House Sewer Connection and Interlinking with Inspection Chamber in Ward No. 37 and 38, BBSR.( Rajdhani Gas Lane)",Please refer Tender documents. ,NA ,"44,06,000",Civil Works - Water Works,NA ,Tender,120.0,180.0,"Ward No. 37 and 38, BBSR",751003.0,NA ,NA ,NA ,Bhubaneswar,No ,No,General Manager,"General Manager, WATCO Division-I, Vanivihar Square, Bhubaneswar, Odisha, Pin-751022, Phone (0674) -2542821",1.0,Fee/PreQual/Technical/Finance,.pdf,"Copy of PAN, GST, Affidavits, as per DTCN","7,080",Nil,Nil,No,"45,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,01-Aug-2025,"INR 3,745,658",180.0,Basanta Kumar Behera,01-Aug-2025 12:59 PM,AOC.pdf (522.00 KB),1,2905807,ABHISEK AGENCIES,05-May-2025 11:44 AM,Rejected-AOC,Not a lowest bidder,01-Aug-2025 12:59 PM,General Manager,Internal,,Basanta Kumar Behera,01-Aug-2025 11:14 AM,techsummary_536524.pdf (452.59 KB),WATCO Bhubaneswar||Director (Operation) Watco||GM WATCO DIVISION-I BBSR,2025_GWCDB_112489_1,GMWATCO-I/03(08)/2025-26 Dt.10.04.2025,"Construction of Internal House Sewer Connection and Interlinking with Inspection Chamber in Ward No. 37 and 38, BBSR.( Rajdhani Gas Lane)",General Manager,Internal,,Basanta Kumar Behera,01-Aug-2025 12:56 PM,finsummary_536524.pdf (452.59 KB),Finance,Eleven no bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,SARADA PRASANNA NAYAK,15-May-2025 03:10 PM,,BOQ Comparative Chart,1.0,2905020.0,MANMATH KUMAR BEHURA,INR,"3,745,658",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,2,2905079,AKSHAYA KUMAR ROUT,05-May-2025 06:43 PM,Rejected-AOC,Not a lowest bidder,01-Aug-2025 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,AOC,,,,,,,3,2903530,CHINTAMANI KUNDA,05-May-2025 12:10 AM,Rejected-AOC,Not a lowest bidder,01-Aug-2025 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2907031,MAMATA BARAL,08-May-2025 12:31 PM,Rejected-Finance,Disqualified,01-Aug-2025 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2905020,MANMATH KUMAR BEHURA,07-May-2025 07:37 AM,Accepted-AOC,Lowest bidder in Lottery,01-Aug-2025 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2906408,PRAVAT KUMAR PATTANAIK,07-May-2025 04:02 PM,Rejected-AOC,Not a lowest bidder,01-Aug-2025 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2907785,SATYABRATA SWAIN,09-May-2025 07:51 AM,Rejected-AOC,Not a lowest bidder,01-Aug-2025 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2906780,SONALIN PANDA,05-May-2025 08:04 PM,Rejected-AOC,Not a lowest bidder,01-Aug-2025 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2900287,SUBHAKANTA JENA,01-May-2025 10:09 AM,Rejected-AOC,Not a lowest bidder,01-Aug-2025 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2906682,SUBHRAJIT PRADHAN,05-May-2025 06:44 PM,Rejected-AOC,Not a lowest bidder,01-Aug-2025 12:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
