Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
Finance,financial bid opened,Gyana Nayak,20-Feb-2025 04:34 PM,,BOQ Comparative Chart,Gyana prakash Nayak,Internal,,Gyana Nayak,20-Feb-2025 01:37 PM,20-Feb-2025 04:00 PM,techsummary_527105.pdf (1488.23 KB),01-Aug-2025,"INR 1,795,308",30.0,Gyana Nayak,01-Aug-2025 05:25 PM,Agreement8.pdf (1394.00 KB),1,2807078,MACPEE ZONE,10-Feb-2025 01:34 PM,Rejected-AOC,2nd lowest bidder,01-Aug-2025 05:25 PM,1.0,2806834.0,SONOROUS ENGINEERING PRIVATE LIMITED,INR,"1,795,308",Chief Engineer,Internal,,Gyana Nayak,01-Aug-2025 05:12 PM,finsummary_527105.pdf (1607.80 KB),EIC-CIVIL||EIC-CIVIL,2025_EICCL_109778_1,10/DDR-RDQP/24-25,"SUPPLY, COMMISSIONING OF 2 Nos. PORTABLE BATTERY OPERATED CORE CUTTER MACHINE TO THE QUALITY CONTROL (R AND B) DIVISION, BHUBANESWAR",Technical,Technical bid opened,Gyana Nayak,15-Feb-2025 11:55 AM,,AOC,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||EIC-CIVIL,10/DDR-RDQP/24-25,2025_EICCL_109778_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,"DEPUTY DIRECTOR RESEARCH, RDAND QP","DEPUTY DIRECTOR RESEARCH, RDAND QP, SACHIVALAYA MARG, UNIT-4, BHUBANESWAR","SUPPLY, COMMISSIONING OF 2 Nos. PORTABLE BATTERY OPERATED CORE CUTTER MACHINE TO THE QUALITY CONTROL (R AND B) DIVISION, BHUBANESWAR","SUPPLY, COMMISSIONING OF 2 Nos. PORTABLE BATTERY OPERATED CORE CUTTER MACHINE TO THE QUALITY CONTROL (R AND B) DIVISION, BHUBANESWAR",DOCUMENTS AS PER DTCN ,NA ,,Miscellaneous Goods,NA ,Tender,90.0,30.0,BHUBANESWAR,751001.0,NA ,NA ,NA ,BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"38,000",Yes,fixed,,Nil,Nil,24-Jan-2025 04:00 PM,15-Feb-2025 11:30 AM,24-Jan-2025 04:00 PM,14-Feb-2025 05:30 PM,NA ,NA ,24-Jan-2025 04:00 PM,14-Feb-2025 05:30 PM,20-Feb-2025 04:00 PM,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,2,2788723,Sendhamarai Tools Private Limited,10-Feb-2025 12:14 PM,Rejected-AOC,3rd lowest bidder,01-Aug-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,3,2806834,SONOROUS ENGINEERING PRIVATE LIMITED,10-Feb-2025 01:21 PM,Accepted-AOC,1st lowest bidder,01-Aug-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
