S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, GST ETC",CE RW I||RW-CIRCLE-SUNDARGARH,RWCCESNG-14 OF 2024-25,2024_CERWI_108824_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CCE RW Circle Sundargarh.,O/O The CCE RW Circle Sundargarh.,"2,47,772",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,10-Jan-2025 06:00 PM,27-Jan-2025 11:00 AM,10-Jan-2025 06:00 PM,25-Jan-2025 05:00 PM,10-Jan-2025 06:00 PM ,24-Jan-2025 05:00 PM ,10-Jan-2025 06:00 PM,25-Jan-2025 05:00 PM,04-Mar-2025 11:00 AM,PR-SNG-05 OF 2024-25,PR-SNG-05 OF 2024-25,Please refer Tender documents. ,NA ,"2,47,77,168",Civil Works - Roads,NA ,Tender,90.0,180.0,Sundargarh,770020.0,NA ,NA ,NA ,O/O The CCE RW Circle Sundargarh.,No ,No,AOC,Technical,Total six nos of bidder only.,Haripriya Pradhan,28-Jan-2025 03:41 PM,,CE RW I||RW-CIRCLE-SUNDARGARH,2024_CERWI_108824_5,RWCCESNG-14 OF 2024-25,PR-SNG-05 OF 2024-25,K.C Khatua,Internal,,Kishore Chandra Khatua,19-Mar-2025 06:32 PM,finsummary_525204.pdf (404.80 KB),1.0,2768683.0,SUDHIR KUMAR SAIDEO,INR,"21,063,070.78",1,2775981,Binod Kumar Agrawal,25-Jan-2025 12:15 PM,Rejected-Finance,Not Qualified,19-Mar-2025 06:32 PM,02-Aug-2025,"INR 24,777,168.31",180.0,Binata Kishan,02-Aug-2025 01:56 PM,2927.pdf (254.00 KB),Finance,Five nos. of bidder only,Haripriya Pradhan,04-Mar-2025 04:57 PM,finance_525204.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,.pdf,"Machinaries, turnover ond other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2774612,JK CONSTRUCTION,24-Jan-2025 07:08 PM,Rejected-Technical,Wrong affidavit submitted by the tenderer in favour of the Superintending Engineer R and B Division sundargarh instead of CCE RW Circle Sundargarh,01-Mar-2025 12:49 PM,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2765014,M/s ANUP ROY,23-Jan-2025 02:01 AM,Rejected-Finance,Not Qualified,19-Mar-2025 06:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2756956,M/s Roy Construction Group,22-Jan-2025 07:32 PM,Rejected-Finance,Not Qualified,19-Mar-2025 06:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2775574,Raghunandan Agrawal,25-Jan-2025 11:33 AM,Rejected-Finance,Not Qualified,19-Mar-2025 06:32 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,2768683,SUDHIR KUMAR SAIDEO,22-Jan-2025 06:11 PM,Accepted-AOC,Successful bidder by lottery.,02-Aug-2025 01:57 PM,,,,,,,,,,,,,AOC
