EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"19,975",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"6,000",0.0,Nil,Nil,No,CONSTRUCTION OF MARKET COMPLEX AT-OLD BUS STAND OF KENDRAPARA MUNICIPALITY,CONSTRUCTION OF MARKET COMPLEX AT-OLD BUS STAND OF KENDRAPARA MUNICIPALITY,Please refer Tender documents. ,NA ,"19,97,523",Civil Works - Others,NA ,Tender,120.0,180.0,kendrapara municipality,754211.0,NA ,NA ,NA ,kendrapara municipality,No ,No,1,ICICI BANK,27-Feb-2024 11:00 AM,11-Mar-2024 11:00 AM,27-Feb-2024 11:00 AM,07-Mar-2024 05:00 PM,27-Feb-2024 11:00 AM ,07-Mar-2024 05:00 PM ,27-Feb-2024 11:00 AM,07-Mar-2024 05:00 PM,Municipal Bodies||Kendrapara Municipality,09/KM 2023-24,2024_ORULB_101712_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,executive officer,kendrapara mpl,AOC,1,2469771,MD AWEZ ZAMAN,05-Mar-2024 10:37 PM,Accepted-AOC,Md Awez Zaman is the lowest bidder,18-Aug-2025 08:01 AM,18-Aug-2025,"INR 1,997,523.32",90.0,Suryakanta Nayak,18-Aug-2025 08:01 AM,badruzbuildingone.pdf (742.00 KB),Md Awez Zaman is the lowest bidder,Chairperson,Internal,JEMEEOCP,Suryakanta Nayak,18-Aug-2025 07:56 AM,techsummary_496301.pdf (742.09 KB),Municipal Bodies||Kendrapara Municipality,2024_ORULB_101712_5,09/KM 2023-24,CONSTRUCTION OF MARKET COMPLEX AT-OLD BUS STAND OF KENDRAPARA MUNICIPALITY,Chairperson,Internal,JEMEEOCP,Suryakanta Nayak,18-Aug-2025 07:58 AM,finsummary_496301.pdf (742.09 KB),Finance,ok,Suryakanta Nayak,19-Nov-2024 10:04 PM,,BOQ Comparative Chart,1.0,2469771.0,MD AWEZ ZAMAN,INR,"1,997,523.32",AOC
,,,,,,,,.pdf,documents as per dtcn,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2469773,SK KAMALUDDIN,05-Mar-2024 10:45 PM,Rejected-Finance,Lowest Two,18-Aug-2025 07:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
