Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",26-Jun-2025 10:00 AM,18-Jul-2025 11:30 AM,26-Jun-2025 10:00 AM,17-Jul-2025 05:00 PM,NA ,NA ,26-Jun-2025 10:00 AM,17-Jul-2025 05:00 PM,Managing Director,"D2, Sahid Nagar, BBSR","2,00,000",Yes,fixed,,Nil,Nil,590.0,0.0,Nil,Nil,No,SUPPLY OF HDPE PREMIUM BAG,SUPPLY OF HDPE PREMIUM BAG AT RADHADAMODARPUR,Please refer Tender Document  ,NA ,"15,60,00,000",Miscellaneous Goods,NA ,Tender,90.0,365.0,Radhadamodarpur,754029.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,1.0,ICICI BANK,1.0,Technical Specification of HDPE Premium Bag,Technical Bid,,Odisha State Co. Milk Producers Federation Ltd.,07 /MM/CFP/55/ 2025-2026/11,2025_OMFED_114849_16,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,AOC,DY. Manager MM,Internal,"GM FIN, Mgr DO, IC MKTG, IC HR",Sudhir Ranjan Mallik,05-Aug-2025 11:28 AM,techsummary_544419.pdf (1598.77 KB),DY. Manager MM,Internal,"GM FIN, Mgr DO, IC MKTG, IC HR",Sudhir Ranjan Mallik,05-Aug-2025 12:21 PM,finsummary_544419.pdf (1598.77 KB),Finance,tender is process for technical evaluation,Sudhir Ranjan Mallik,22-Jul-2025 03:11 PM,,BOQ Comparative Chart,05-Aug-2025,"INR 8,010,000",365.0,Sudhir Ranjan Mallik,05-Aug-2025 01:37 PM,3496.pdf (1633.00 KB),1,3000806,ANJANI POLYTEC PVT LTD,17-Jul-2025 04:06 PM,Rejected-Finance,Not L1 rate,05-Aug-2025 12:21 PM,1.0,3002349.0,K L JUTE PRODUCTS PVT LTD,INR,16.02,Odisha State Co. Milk Producers Federation Ltd.,2025_OMFED_114849_16,07 /MM/CFP/55/ 2025-2026/11,SUPPLY OF HDPE PREMIUM BAG,AOC
,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3000021,ASHAMANI POLLYPRODUCTS PVT LTD,15-Jul-2025 05:49 PM,Rejected-Finance,Not L1 rate,05-Aug-2025 12:21 PM,,,,,,,,,,AOC
,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2993915,ASSOCIATED JUTE INDUSTRIES,17-Jul-2025 12:48 PM,Rejected-Finance,Not L1 rate,05-Aug-2025 12:21 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3002136,BENGAL TRADE IMPEX,17-Jul-2025 01:19 PM,Rejected-Finance,Not L1 rate,05-Aug-2025 12:21 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,2999286,GREEN PACKAGING HOUSE,16-Jul-2025 05:36 PM,Rejected-Finance,Not L1 rate,05-Aug-2025 12:21 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3002349,K L JUTE PRODUCTS PVT LTD,17-Jul-2025 03:46 PM,Accepted-AOC,L1 BIDDER,05-Aug-2025 01:37 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,2999585,SHREE SYNTHETIC,16-Jul-2025 11:36 PM,Rejected-Finance,Not L1 rate,05-Aug-2025 12:21 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,2980629,SRI RAM TECHNOPACK PRIVATE LIMITED,14-Jul-2025 06:09 PM,Rejected-Finance,Not L1 rate,05-Aug-2025 12:21 PM,,,,,,,,,,AOC
