EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"4,255",Yes,fixed,,Nil,Nil,Municipal Bodies||Brahmapur Municipal Corporation,BMC(BAM)/ 304/2025/2026,2025_ORULB_113433_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Const. Of Community hall at Haridakhandi Road in ward no. 02 BeMC,Const. Of Community hall at Haridakhandi Road in ward no. 02 BeMC,Please refer tender documents ,NA ,"4,25,541",Civil Works - Others,NA ,Tender,90.0,60.0,"Berhampur Municipal Corporation, Berhampur",760002.0,NA ,NA ,NA ,"Berhampur Municipal Corporation, Berhampur",No ,No,17-May-2025 03:00 PM,03-Jun-2025 11:30 AM,17-May-2025 03:00 PM,02-Jun-2025 05:00 PM,17-May-2025 03:00 PM ,28-May-2025 02:00 PM ,17-May-2025 03:00 PM,02-Jun-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, REGISTRTION, BID COST, EMD ETC AS PER DTCN",1,ICICI BANK,"Commissioner,","Berhampur Municipal Corporation, Berhampur","2,360",0.0,Nil,Nil,No,AOC,04-Aug-2025,"INR 425,570.04",60.0,Susanta Dung Dung,04-Aug-2025 12:43 PM,304_1_1.pdf (463.00 KB),As per estimated rate,1,2945491,Hina Pradhan,31-May-2025 06:04 PM,Rejected-Finance,Rejected,04-Aug-2025 12:39 PM,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,04-Aug-2025 12:36 PM,techsummary_539450.pdf (510.75 KB),Municipal Bodies||Brahmapur Municipal Corporation,2025_ORULB_113433_1,BMC(BAM)/ 304/2025/2026,Const. Of Community hall at Haridakhandi Road in ward no. 02 BeMC,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,04-Aug-2025 12:39 PM,finsummary_539450.pdf (448.02 KB),Finance,Admitted,Susanta Dung Dung,03-Jun-2025 01:34 PM,finance_539450.pdf,BOQ Comparative Chart,1.0,2945475.0,Narasingha Maharana,INR,"425,144.47",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,AOC,,,,,,,,2,2945475,Narasingha Maharana,31-May-2025 05:53 PM,Accepted-AOC,Accepted,04-Aug-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
