Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
"10,000",0.0,Nil,Nil,No,Construction of Paddy Procurement Center (PPC) at Kundeidiha LAMPCS of Gurundia block under Sundargarh District for the year 2024-25,Construction of Paddy Procurement Center (PPC) at Kundeidiha LAMPCS of Gurundia block under Sundargarh District for the year 2024-25,Please refer Tender documents. ,NA ,"65,91,800",Civil Works - Buildings,NA ,Tender,90.0,120.0,Rourkela,769012.0,NA ,NA ,NA ,OfficeofSuperintendingEngineer Rourkela RandBDivis,No ,No,29-Oct-2024 05:00 PM,12-Nov-2024 11:00 AM,29-Oct-2024 05:00 PM,11-Nov-2024 05:00 PM,29-Oct-2024 05:00 PM ,08-Nov-2024 12:00 PM ,29-Oct-2024 05:00 PM,11-Nov-2024 05:00 PM,18-Jan-2025 04:00 PM,Additional Chief Engineer,OfficeofSuperintendingEngineer Rourkela RandBDivision,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,BID ID 47 of2024-25,2024_EICCL_106140_20,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Registration certificate, Registration in CDMS, PAN Card, GSTIN Certificate, Affidavit etc","66,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,Alok Naik SE rourkela r and b dvision,Internal,HS Meena SrDAO Rourkela R and B Division P p parida estimator Rourkela R and B Division,Prajna Prajwolita Parida,30-Jul-2025 05:16 PM,finsummary_512938.pdf (708.94 KB),Technical,7 bidder has been participated,Prajna Prajwolita Parida,17-Jan-2025 05:40 PM,,Alok kumar Naik SE rourkela r and b division,Internal,HS Meena DAO Rourkela R and B Division P p parida estimator Rourkela R and B Division,Prajna Prajwolita Parida,17-Jan-2025 05:43 PM,18-Jan-2025 04:00 PM,techsummary_512938.pdf (729.66 KB),Finance,7 no of bidder has been participated,Prajna Prajwolita Parida,30-Jul-2025 04:58 PM,finance_512938.pdf,BOQ Comparative Chart,1,2638407,"A R INFRA ,PROP-NELSAN KANDULNA",11-Nov-2024 01:19 PM,Rejected-AOC,Not Qualified in the Lottery,05-Aug-2025 01:47 PM,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,2024_EICCL_106140_20,BID ID 47 of2024-25,Construction of Paddy Procurement Center (PPC) at Kundeidiha LAMPCS of Gurundia block under Sundargarh District for the year 2024-25,1.0,2634978.0,BISWARANJAN MAHAKUL,INR,"5,603,666",05-Aug-2025,"INR 5,603,666",120.0,Prajna Prajwolita Parida,05-Aug-2025 01:47 PM,kundeidihaworkorder.pdf (709.00 KB),Agmt drawn and Work order issued,1.0,revoke,revoke the tender,17-Jan-2025 04:55 PM,PPCkundeidiha20.pdf ,713.26,Technical Opening,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Financial instruments such as cost of tender paper, EMD, Affidavit etc",,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2634978,BISWARANJAN MAHAKUL,10-Nov-2024 11:09 AM,Accepted-AOC,Qualified in the Lottery,05-Aug-2025 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Experience Certificate, List of Machinaries,Lease Deeds , MOU with electrical contractor Affidavit e",,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2638887,Ganesh Chandra Minz,11-Nov-2024 02:05 PM,Rejected-AOC,Not Qualified in the Lottery,05-Aug-2025 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relation Certificate, Schedule-E, Schedule-F, Affidavit etc",,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2639335,HEMANTA KISHAN,11-Nov-2024 03:24 PM,Rejected-AOC,Not Qualified in the Lottery,05-Aug-2025 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,2639813,PANKAJ KUMAR OHDAR,11-Nov-2024 04:31 PM,Rejected-AOC,Not Qualified in the Lottery,05-Aug-2025 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,2634962,SAHIL KUMAR RAY,10-Nov-2024 12:20 PM,Rejected-AOC,Not Qualified in the Lottery,05-Aug-2025 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,2639242,SHIBA BADAIK,11-Nov-2024 02:57 PM,Rejected-AOC,Not Qualified in the Lottery,05-Aug-2025 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
