EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"41,500",Yes,fixed,,Nil,Nil,1,ICICI BANK,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,Online Tender/02/SERWD-II/2025-26,2025_CERWI_114027_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"Superintending Engineer RWD-II, GJM, BAM","O/o the Superintending Engineer Rural Works Division-II, Ganjam, Berhampur",31-May-2025 11:00 AM,09-Jun-2025 11:30 AM,31-May-2025 11:00 AM,06-Jun-2025 05:00 PM,31-May-2025 11:00 AM ,05-Jun-2025 05:00 PM ,31-May-2025 11:00 AM,06-Jun-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid RC Copy,Affidavit,EMD,Tender paper Cost,PAN and GST Regi. as per DTCN",Construction of Sub Centre building at Chandanpur under Chikiti Block for the Year of 2023-24,Construction of Sub Centre building at Chandanpur under Chikiti Block for the Year of 2023-24,NA ,NA ,"41,46,568",Civil Works - Buildings,NA ,Tender,90.0,180.0,Berhampur,760011.0,NA ,NA ,NA ,"O/o the S.E R.W.D-II, Ganjam, Berhampur",No ,No,"6,000",0.0,Nil,Nil,No,AOC,1,2954507,NITESH KUMAR SAHU,06-Jun-2025 03:10 PM,Accepted-AOC,Successful Bidder in Lottery,19-Aug-2025 05:13 PM,19-Aug-2025,"INR 3,524,998",180.0,Sudipta Senapati,19-Aug-2025 05:13 PM,20ChandanpurWO.pdf (795.00 KB),Work Order,"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,19-Aug-2025 05:06 PM,techsummary_541695.pdf (624.06 KB),CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,2025_CERWI_114027_1,Online Tender/02/SERWD-II/2025-26,Construction of Sub Centre building at Chandanpur under Chikiti Block for the Year of 2023-24,"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,19-Aug-2025 05:10 PM,finsummary_541695.pdf (1085.20 KB),Finance,Tender will be finalized after downloaded Bid documents scrutinized,Sudipta Senapati,14-Jul-2025 01:36 PM,finance_541695.pdf,BOQ Comparative Chart,1.0,2954507.0,NITESH KUMAR SAHU,INR,"3,524,998",AOC
,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2951941,SRINIVAS PRADHAN,05-Jun-2025 07:50 AM,Rejected-AOC,Unsuccessful Bidder,19-Aug-2025 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
