Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
05-Aug-2025,"INR 1,695,280",45.0,Rasmita Mishra,05-Aug-2025 05:53 PM,AOC12.pdf (193.00 KB),Municipal Bodies||Dhenkanal Municipality,2025_ORULB_113687_12,DKL MPLTY/01 /2025-26,Constn. of Drain from Sunita Ladies Corner to Ashray House (at Town Planning) in ward no. 20.,1.0,2944259.0,Hemanta Prusty,INR,"1,695,280",1,2944259,Hemanta Prusty,30-May-2025 09:18 PM,Accepted-AOC,SUCESSFUL BIDDER,05-Aug-2025 05:53 PM,Finance,L1 Bidder will finalised after scrutiny of all documents,Rasmita Mishra,30-Jul-2025 01:40 PM,,BOQ Comparative Chart,CHAIRPERSON,Internal,JE.AEE.ME.EO,Rasmita Mishra,05-Aug-2025 05:46 PM,finsummary_540675.pdf (49.49 KB),CHAIRPERSON,Internal,"EO,ME,JE,AEE",Rasmita Mishra,02-Aug-2025 05:52 PM,techsummary_540675.pdf (49.49 KB),AOC,Constn. of Drain from Sunita Ladies Corner to Ashray House (at Town Planning) in ward no. 20.,As per Tender document,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,120.0,45.0,Dhenkanal Municipality,759001.0,NA ,NA ,NA ,Dhenkanal Municipality,No ,No,1.0,CHANGE IN BOQ,Other,,1.0,ICICI BANK,Executive Officer,Dhenkanal Municipality,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"16,950",Yes,fixed,,Nil,Nil,Municipal Bodies||Dhenkanal Municipality,DKL MPLTY/01 /2025-26,2025_ORULB_113687_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,22-May-2025 11:00 AM,04-Jun-2025 09:00 AM,22-May-2025 11:00 AM,03-Jun-2025 05:00 PM,NA ,NA ,22-May-2025 11:00 AM,03-Jun-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,2,2944313,M/s RUPSA CONSTRUCTIONS,02-Jun-2025 12:32 PM,Rejected-Finance,UNSUCESSFUL IN LOTTERY,05-Aug-2025 05:46 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2949932,SURYAKANTA MISHRA,03-Jun-2025 03:45 PM,Rejected-Finance,UN SUCESSFUL IN LOTTERY,05-Aug-2025 05:46 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
