Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
EXECUTIVE ENGINEER,Internal,"DAO,ESTIMATOR",Swarna Prava Jena,27-Jun-2025 12:15 PM,techsummary_542085.pdf (681.37 KB),14-Aug-2025,"INR 1,947,712.493",180.0,Swarna Prava Jena,14-Aug-2025 03:38 PM,omc.pdf (481.00 KB),Award of contract,1,2956479,CHANDAN KUMAR JENA,08-Jun-2025 05:01 PM,Accepted-AOC,Accepted,14-Aug-2025 03:38 PM,1.0,2956479.0,CHANDAN KUMAR JENA,INR,"1,947,712.493",Finance,4 Nos. of Bidders,Swarna Prava Jena,12-Jun-2025 12:26 PM,,BOQ Comparative Chart,EE,Internal,"EE,DAO AND ESTIMATOR",Swarna Prava Jena,14-Aug-2025 03:35 PM,finsummary_542085.pdf (481.23 KB),CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,2025_CERWI_114161_1,02 JJPT OF 2025-26,Construction of 2 nos of additional class room building for OMC Colony Govt. Upper Primary School for the year 2024-25.,AOC,1.0,ICICI BANK,"23,000",Yes,fixed,,Nil,Nil,Divisional Officer,"RURAL WORKS DIVISION, JAJPUR",Construction of 2 nos of additional class room building for OMC Colony Govt. Upper Primary School for the year 2024-25.,Construction of 2 nos of additional class room building for OMC Colony Govt. Upper Primary School for the year 2024-25.,NA ,NA ,"22,91,157",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jajpur,755007.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, JAJPUR",No ,No,1.0,1st Corrigendum,Other,,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTN,TENDER COST,EMD,AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN",03-Jun-2025 05:00 PM,10-Jun-2025 11:30 AM,03-Jun-2025 05:00 PM,09-Jun-2025 05:00 PM,03-Jun-2025 05:00 PM ,09-Jun-2025 01:00 PM ,03-Jun-2025 05:00 PM,09-Jun-2025 05:00 PM,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,02 JJPT OF 2025-26,2025_CERWI_114161_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,2,2956289,PRAVAT KUMAR JENA,08-Jun-2025 01:41 PM,Rejected-AOC,Rejected,14-Aug-2025 03:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,2956179,RANJAN KUMAR SETHY,08-Jun-2025 11:57 AM,Rejected-AOC,Rejected,14-Aug-2025 03:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2957891,RASHMITA PRADHAN,09-Jun-2025 03:39 PM,Rejected-AOC,Rejected,14-Aug-2025 03:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
