EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,271",Yes,fixed,,Nil,Nil,"EXECUTIVE OFFICER, DHARMAGARH NAC",DHARMAGARH NAC,05-Apr-2025 03:00 PM,19-Apr-2025 10:00 AM,05-Apr-2025 03:00 PM,17-Apr-2025 05:00 PM,NA ,NA ,05-Apr-2025 03:00 PM,17-Apr-2025 05:00 PM,1.0,ICICI BANK,CASTING OF COVER SLAB OVER OPEN DRAIN IN DIFFERENT WARD OF WRAD NO-06,CASTING OF COVER SLAB OVER OPEN DRAIN IN DIFFERENT WARD OF WRAD NO-06,Please refer Tender documents. ,NA ,"1,27,119",Civil Works - Others,NA ,Tender,60.0,60.0,DHARMAGARH NAC,766015.0,NA ,NA ,NA ,DHARMAGARH NAC,No ,No,600.0,0.0,Nil,Nil,No,Municipal Bodies||Dharmagarh NAC,DHM/01/2025-26,2025_ORULB_112223_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate,PAN, GST, paper cost ,EMD, tender fee and other document as per DTCN",AOC,1,2886791,AISCHARYA GOYAL,17-Apr-2025 09:15 AM,Rejected-Finance,by the committee,16-Aug-2025 12:24 PM,16-Aug-2025,"INR 120,763.297",60.0,Pramod Kumar Khillo,16-Aug-2025 12:27 PM,PROCEEDING.pdf (635.00 KB),"Rajib Lochan podh,Birsingh Biroli,Pramod Kumar Khillo",Ashok Kumar Mohanty,Internal,"Rajib Lochan podh,Birsingh Biroli,Pramod Kumar Khillo",Pramod Kumar Khillo,16-Aug-2025 11:58 AM,techsummary_535429.pdf (634.88 KB),Municipal Bodies||Dharmagarh NAC,2025_ORULB_112223_6,DHM/01/2025-26,CASTING OF COVER SLAB OVER OPEN DRAIN IN DIFFERENT WARD OF WRAD NO-06,ASHOSK KUMAR MOHANTY,Internal,"Rajib Lochan podh,Birsingh Biroli,Pramod Kumar Khillo",Pramod Kumar Khillo,16-Aug-2025 12:24 PM,finsummary_535429.pdf (634.88 KB),Finance,proceeding,Pramod Kumar Khillo,07-Aug-2025 12:00 PM,finance_535429.pdf,BOQ Comparative Chart,1.0,2886943.0,MANOJ KUMAR PADHI,INR,"120,763.297",AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,2,2886777,DT DEVELOPERS,17-Apr-2025 08:54 AM,Rejected-Finance,by the committee,16-Aug-2025 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2886943,MANOJ KUMAR PADHI,17-Apr-2025 01:56 PM,Accepted-AOC,BY THE COMMITTEE,16-Aug-2025 12:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
