Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
14-Aug-2025,"INR 206,966",60.0,TAPASA KUMAR SAMAL,14-Aug-2025 02:01 PM,75.pdf (1435.00 KB),work order issued,1,2670982,IMROJ ALI KHAN,28-Nov-2024 11:25 AM,Rejected-AOC,Quoted second lowest,14-Aug-2025 02:01 PM,1.0,2671022.0,MANSOOR KHAN,INR,"206,966",Municipal Bodies||Bhadrak Municipality,2024_ORULB_106934_75,BM-BDK-01-2024-25,Construction of Paver road from Netra Nandi Shop to Golam house in Ward No.27,Finance,ok,Samir Ranjan Dash,02-Dec-2024 01:05 PM,,BOQ Comparative Chart,Gulmaki Dalawzi,Internal,Details attached below,TAPASA KUMAR SAMAL,14-Aug-2025 01:58 PM,finsummary_516199.pdf (240.58 KB),Gulmaki Dalawzi,Internal,Details attached below,TAPASA KUMAR SAMAL,14-Aug-2025 01:56 PM,techsummary_516199.pdf (240.58 KB),AOC,"2,100",Yes,fixed,,Nil,Nil,Municipal Bodies||Bhadrak Municipality,BM-BDK-01-2024-25,2024_ORULB_106934_75,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,19-Nov-2024 10:00 AM,29-Nov-2024 11:00 AM,19-Nov-2024 10:00 AM,28-Nov-2024 05:00 PM,NA ,NA ,19-Nov-2024 10:00 AM,28-Nov-2024 05:00 PM,Executive Officer,"Executive Officer, Bhadrak Municipality",1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTC",Construction of Paver road from Netra Nandi Shop to Golam house in Ward No.27,Construction of Paver road from Netra Nandi Shop to Golam house in Ward No.27,Please refer Tender documents. ,NA ,"2,06,966",Civil Works - Others,NA ,Tender,365.0,60.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,Bhadrak Municipality,No ,No,1,ICICI BANK,AOC
,,,,,,,2,2671022,MANSOOR KHAN,28-Nov-2024 11:34 AM,Accepted-AOC,Quoted first lowest,14-Aug-2025 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
