Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,04 nos. of tenderers documents opened,Shubhakanta Barik,09-May-2025 11:34 AM,finance_535810.pdf,BOQ Comparative Chart,1.0,2891413.0,Power Links,INR,"3,030,202",EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,2025_EICCL_112341_1,S.E R and B KPT-01- 2025-26,Shifting and heightening of Electrical network for road widening work under R and B Deptt (Nandapur to Lamtaput road) under ESO No.II Jeypore during 2025 26,Superintending Engineer,Internal,"JE ESTIMATORAE ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Shubhakanta Barik,09-May-2025 11:55 AM,finsummary_535810.pdf (615.69 KB),Superintending Engineer,Internal,"JE ESTIMATORAE ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Shubhakanta Barik,09-May-2025 11:47 AM,techsummary_535810.pdf (871.04 KB),18-Aug-2025,"INR 3,030,202",30.0,Shubhakanta Barik,18-Aug-2025 01:03 PM,NANDAPUR.pdf (798.00 KB),AWARD OF CONTRACT,1,2891284,M/S JANAKI ENGINEERING,22-Apr-2025 11:54 AM,Rejected-AOC,Not selected through the lottery system.,18-Aug-2025 01:03 PM,AOC,11-Apr-2025 02:00 PM,23-Apr-2025 12:00 PM,11-Apr-2025 02:00 PM,22-Apr-2025 05:00 PM,NA ,NA ,11-Apr-2025 02:00 PM,22-Apr-2025 05:00 PM,"36,000",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,Shifting and heightening of Electrical network for road widening work under R and B Deptt (Nandapur to Lamtaput road) under ESO No.II Jeypore during 2025 26,Electrical works,Please refer Tender documents ,NA ,"35,65,000",Electrical Works,NA ,Tender,90.0,30.0,Nandapur,764037.0,NA ,NA ,NA ,Office of the S.E R and B Division,No ,No,1.0,ICICI BANK,"S.E, R and B Division,Koraput","Office of the S.E R and B Division,Koraput",1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, EMD, GSTIN, PAN, Registration certificate and other documents",EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,S.E R and B KPT-01- 2025-26,2025_EICCL_112341_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2891413,Power Links,22-Apr-2025 12:58 PM,Accepted-AOC,Selected through a transparent lottery system,18-Aug-2025 01:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2887188,SHREE JAGANNATH SOLAR AND ELECTRICAL INFRATECH,17-Apr-2025 08:50 PM,Rejected-Finance,Disqualified in financial evaluation,09-May-2025 11:55 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2890844,SITARAM INFRA AND ENERGY PVT LTD,21-Apr-2025 08:23 PM,Rejected-AOC,Not selected through the lottery system.,18-Aug-2025 01:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
