Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC TO BORIGUMMA BLOCK IN KORAPUT DISTRICT,TRANSPORTATION OF FOOD GRAINS FROM RRC TO BORIGUMMA BLOCK IN KORAPUT DISTRICT,AS PER DTCN ,NA ,,Handling and Transportation,NA ,Tender,45.0,700.0,BORIGUMMA BLOCK,764056.0,OFFICE OF THE CCSO-cum-DM OSCSC LTD JEYPORE ,"OFFICE OF THE CCSO-cum-DM OSCSC LTD JEYPORE AT/ POST-IRRIGATION COLONY, JEYPORE PIN - 764001 DIST- KORAPUT  ",26-Apr-2023 11:30 AM ,"COLLECTORATE, KORAPUT",No ,No,"5,900",0.0,Nil,Nil,No,"3,01,621",No,fixed,,Nil,Nil,CCSO-cum-DISTRICT MANAGER,"OFFICE OF THE CCSO-cum-DM OSCSC LTD JEYPORE AT/ POST-IRRIGATION COLONY, JEYPORE PIN - 764001 DIST- KORAPUT",Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Koraput,481-2003/13.04.2023,2023_OSCSC_87905_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,17-Apr-2023 10:00 AM,03-May-2023 11:30 AM,17-Apr-2023 12:00 PM,01-May-2023 05:30 PM,NA ,NA ,17-Apr-2023 12:00 PM,01-May-2023 05:30 PM,09-Jun-2023 06:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,DETAILED TENDER CALL NOTICE (DTCN),AOC,"COLLECTOR, KORAPUT",Internal,"CCSO KORAPUT, RTO KORAPUT, DSWO KORAPUT, DLO KORAPUT",Sibananda Maharana,24-Oct-2023 08:41 PM,finsummary_434310.pdf (228.28 KB),01-Nov-2023,"INR 6,032,420.65",700.0,SUVENDU KUMAR ROUT,02-Dec-2023 02:05 PM,1206.pdf (786.00 KB),ESTIMATED CONTRACT VALUE FOR THE BIENNIAL 2023-25,Finance,JEETENDRA KUMAR PANDA WAS FOUND LOWEST (L-1) BIDDER ON SCRUTINY OF FINANCIAL BID.,Sibananda Maharana,24-Oct-2023 04:02 PM,finance_434310.pdf,BOQ Comparative Chart,Technical,BOTH THE BIDDERS ARE QUALIFIED IN TECHNICAL SCRUTINY.,Pradeep Panda,09-Jun-2023 05:02 PM,technical_434310.pdf,1.0,2126857.0,JEETENDRA KUMAR PANDAA,01-May-2023 02:10 PM,Accepted-AOC,NEGOTIATED RATE,02-Dec-2023 02:05 PM,1.0,2126857.0,JEETENDRA KUMAR PANDAA,INR,36.49,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Koraput,2023_OSCSC_87905_1,481-2003/13.04.2023,APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC TO BORIGUMMA BLOCK IN KORAPUT DISTRICT,"COLLECTOR, KORAPUT",Internal,"DISTRICT MANAGER, JEYPORE, KORAPUT,ALO, KORAPUT,RTO, KORAPUT,DSWO, KORAPUT",Kamalakanta Behera,09-Jun-2023 05:58 PM,09-Jun-2023 06:00 PM,techsummary_434310.pdf (193.98 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,GENERAL INFORMATION (APPENDIX-I) ADDITIONAL DOCUMENT,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2126985.0,PRATAP CH NAYAK,01-May-2023 01:52 PM,Not Admitted-Finance,Not qualified for AOC,24-Oct-2023 04:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID (BOQ),AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
