Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
10-May-2023 10:00 AM,31-May-2023 11:00 AM,10-May-2023 10:00 AM,30-May-2023 05:00 PM,NA ,NA ,10-May-2023 10:00 AM,30-May-2023 05:00 PM,05-Jun-2023 06:00 PM,Odisha State Civil Supplies Corp. Ltd.,No.6722 P II 96 2023 PDS Dt.09.05.2023,2023_OSCSC_88849_12,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Required Document as per DTCN,"2,950",0.0,Nil,Nil,No,MANAGING DIRECTOR,"OSCSC LTD, C/2, NAYAPALI, BHUBANESWAR-12",1.0,ICICI BANK,Selection and appointment of H and T Contractor for handling and transportation of custom milled rice (CMR) from Source district Bargarh (Rly. Siding Hirakud) to recipient district Cuttack (Rly. Siding Cuttack) through Rake,Selection and appointment of H and T Contractor for handling and transportation of custom milled rice (CMR) from Source district Bargarh (Rly. Siding Hirakud) to recipient district Cuttack (Rly. Siding Cuttack) through Rake,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,670.0,"OSCSC LTD, C/2, NAYAPALI, BHUBANESWAR",751012.0,"CONFERENCE HALL, OSCSC LTD. ","CONFERENCE HALL, OSCSC LTD, C/2, NAYAPALI, BHUBANESWAR-12 ",15-May-2023 04:30 PM ,"CONFERENCE HALL, OSCSC LTD",No ,No,"54,000",No,fixed,,Nil,Nil,AOC,Technical,All bidders are admitted for technical evaluation,sudhakar sabaro,05-Jun-2023 12:59 PM,,Odisha State Civil Supplies Corp. Ltd.,2023_OSCSC_88849_12,No.6722 P II 96 2023 PDS Dt.09.05.2023,Selection and appointment of H and T Contractor for handling and transportation of custom milled rice (CMR) from Source district Bargarh (Rly. Siding Hirakud) to recipient district Cuttack (Rly. Siding Cuttack) through Rake,MANAGING DIRECTOR,Internal,,sudhakar sabaro,05-Aug-2023 08:01 PM,finsummary_437307.pdf (1258.28 KB),1.0,2140907.0,MAA TARINI ENTERPRISERS,INR,101.73,04-Dec-2023,INR 101.73,670.0,sudhakar sabaro,04-Dec-2023 06:38 PM,AOCRake.pdf (252.00 KB),1,2140939,BIDUSH KUMAR DHAL,28-May-2023 08:55 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 08:01 PM,Managing Director,Internal,,sudhakar sabaro,05-Jun-2023 05:59 PM,05-Jun-2023 06:00 PM,techsummary_437307.pdf (745.83 KB),Finance,All are admitted for financial evaluation,sudhakar sabaro,05-Aug-2023 06:36 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2140907,MAA TARINI ENTERPRISERS,28-May-2023 08:34 PM,Accepted-AOC,Lowest Bidder,04-Dec-2023 06:39 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2150405,M/S.MAA TARINI SUPPLIERS,30-May-2023 04:31 PM,Rejected-Technical,Technically disqualified,05-Jun-2023 05:59 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2147621,M/s M J ROAD LINES,30-May-2023 02:49 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 08:01 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2148146,M/S RAJ TRADERS,30-May-2023 03:15 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 08:01 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2148610,M/S. SAHOO AND SAHOO TRANSPORT,30-May-2023 01:28 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 08:01 PM,,,,,,,,,,,,,,AOC
