S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1,2299365,CATHEXIS,05-Nov-2023 07:46 PM,Rejected-AOC,CATHEXIS,05-Dec-2023 03:49 PM,L.SAHOO,Internal,R.K.PaleiA.S. SWAINA.RATH.SKJENA,Subrat Kumar Jena,16-Nov-2023 01:41 PM,16-Nov-2023 01:45 PM,techsummary_469700.pdf (876.38 KB),Technical,Proceeding,Subrat Kumar Jena,16-Nov-2023 01:38 PM,technical_469700.pdf,L.SAHOO,Internal,"Ansuman Rath, Biswajit Routray, R.K. Palei",Subrat Kumar Jena,05-Dec-2023 03:27 PM,finsummary_469700.pdf (1758.54 KB),Odisha Tourism Devl. Corp.,2023_OTDC_96104_1,BP-I/05/2023-24 dt. 25.10.2023,Organization of Konark Festival - 2023,05-Dec-2023,"INR 5,340,514",30.0,Subrat Kumar Jena,05-Dec-2023 03:48 PM,AOCKonark.pdf (4844.00 KB),Organization of Konark Festival - 2023,Finance,Proceeding,Subrat Kumar Jena,05-Dec-2023 03:14 PM,finance_469700.pdf,BOQ Comparative Chart,1.0,2306590.0,IMAGERY,INR,"5,340,514",AOC,"10,000","1,800",Nil,Nil,No,"1,00,000",Yes,fixed,,Nil,Nil,Odisha Tourism Devl. Corp.,BP-I/05/2023-24 dt. 25.10.2023,2023_OTDC_96104_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,Superintending Engineer(I/C) O.T.D.C Ltd,Superintending Engineer(I/C) O.T.D.C Ltd Lewis road Bhubaneswar.,28-Oct-2023 09:00 AM,06-Nov-2023 03:00 PM,28-Oct-2023 09:00 AM,06-Nov-2023 02:00 PM,NA ,NA ,28-Oct-2023 09:00 AM,06-Nov-2023 02:00 PM,16-Nov-2023 01:45 PM,1.0,Organization of Konark Festival - 2023,Technical Bid,,Organization of Konark Festival - 2023,Organization of Konark Festival - 2023,Please refer Tender documents. ,NA ,0.0,Miscellaneous Works,NA ,Tender,90.0,30.0,Konark,752111.0,NA ,NA ,NA ,Superintending Engineer(I/C) O.T.D.C Ltd,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender, EMD, Contractor Registration License, Pan card, Affidavit, GST,work experience cert",AOC
2,2306590,IMAGERY,06-Nov-2023 01:29 PM,Accepted-AOC,IMAGERY,05-Dec-2023 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,AOC
3,2307815,SEVENTH AVENUE,06-Nov-2023 01:54 PM,Rejected-AOC,SEVENTH AVENUE,05-Dec-2023 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
