Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, REGISTRTION ETC AS PER DTCN",27-Sep-2023 03:00 PM,13-Oct-2023 11:30 AM,27-Sep-2023 03:00 PM,12-Oct-2023 05:00 PM,27-Sep-2023 03:00 PM ,07-Oct-2023 02:00 PM ,27-Sep-2023 03:00 PM,12-Oct-2023 05:00 PM,"4,720",0.0,Nil,Nil,No,Municipal Bodies||Brahmapur Municipal Corporation,BMC (BAM)/281/2023-24,2023_ORULB_94705_253,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,COMMISSIONER,BERHAMPUR MUNICIPAL CORPORATION,Imp of CC Road at Harsha Vihar 2nd line (East) in ward no. 15,Imp of CC Road at Harsha Vihar 2nd line (East) in ward no. 15,Please refer Tender documents ,NA ,"9,34,605",Civil Works - Others,NA ,Tender,120.0,60.0,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR",760002.0,NA ,NA ,NA ,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR",No ,No,"9,346",Yes,fixed,,Nil,Nil,AOC,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,04-Dec-2023 01:33 PM,techsummary_464346.pdf (297.88 KB),Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,04-Dec-2023 01:38 PM,finsummary_464346.pdf (349.31 KB),Finance,Admitted,Moningi Nageswara Subudhi,18-Oct-2023 05:33 PM,finance_464346.pdf,BOQ Comparative Chart,1,2281651,Pabitra Kumar Muni,07-Oct-2023 02:02 PM,Rejected-Finance,Rejected,04-Dec-2023 01:37 PM,1.0,2281158.0,Tapan Kumar Sahu,INR,"990,681.52",Municipal Bodies||Brahmapur Municipal Corporation,2023_ORULB_94705_253,BMC (BAM)/281/2023-24,Imp of CC Road at Harsha Vihar 2nd line (East) in ward no. 15,04-Dec-2023,"INR 934,605.21",60.0,Ranjan Kumar Panda,04-Dec-2023 01:39 PM,281_253_Aoc.pdf (182.00 KB),As per estimated rate,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2281158,Tapan Kumar Sahu,07-Oct-2023 04:55 PM,Accepted-AOC,Accepted,04-Dec-2023 01:40 PM,,,,,,,,,,,,,,,,,AOC
