Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
28-Dec-2023,"INR 6,403,129",30.0,BIKRAMADITYA MOHAPATRA,28-Dec-2023 05:07 PM,Dddoc.pdf (1890.00 KB),"Chairperson, Rayagada Municipality",Internal,,BIKRAMADITYA MOHAPATRA,28-Dec-2023 05:06 PM,finsummary_454174.pdf (48.06 KB),1,2248814,GAJULA PADMANABH,11-Sep-2023 01:45 PM,Accepted-AOC,Quoted rate Rs. 6403129 and Negotiated rate is Rs. 6387885,28-Dec-2023 05:08 PM,Technical,All bids admitted,Bulu Sethy,01-Nov-2023 02:29 PM,,Finance,Admitted,Bulu Sethy,08-Nov-2023 12:03 PM,finance_454174.pdf,BOQ Comparative Chart,Municipal Bodies||Rayagada Municipality,2023_ORULB_93206_6,RGDA-MUN-09/2023-24,Construction of Paver block road at Sibananda Ashram road in Kandha Tumbiguda in ward no-19,1.0,2248814.0,GAJULA PADMANABH,INR,"6,387,885","Chairperson, Rayagada Municipality",Internal,,Bulu Sethy,01-Nov-2023 03:01 PM,01-Nov-2023 04:00 PM,techsummary_454174.pdf (217.59 KB),AOC,Construction of Paver block road at Sibananda Ashram road in Kandha Tumbiguda in ward no-19,Construction of Paver block road at Sibananda Ashram road in Kandha Tumbiguda in ward no-19,Please refer Tender documents. ,NA ,"60,98,220",Civil Works - Roads,NA ,Tender,90.0,30.0,Rayagada,765001.0,NA ,NA ,NA ,Rayagada Municipality,No ,No,1,Fee/PreQual/Technical,.pdf,"CMDS License,Affidavit,PAN,GSTIN,Caste Certificate,Bank A/C etc and others as per DTCN","Executive Officer, Rayagada Municipality","Executive Officer, Rayagada Municipality",Municipal Bodies||Rayagada Municipality,RGDA-MUN-09/2023-24,2023_ORULB_93206_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1,ICICI BANK,"61,000",Yes,fixed,,Nil,Nil,25-Aug-2023 11:30 AM,12-Sep-2023 11:30 AM,25-Aug-2023 11:30 AM,11-Sep-2023 05:30 PM,25-Aug-2023 11:30 AM ,10-Sep-2023 05:30 PM ,25-Aug-2023 11:30 AM,11-Sep-2023 05:30 PM,01-Nov-2023 04:00 PM,AOC
,,,,,,,,,,,,2,2248509,TOOFAN KESHARI SAHU,11-Sep-2023 12:53 PM,Rejected-Finance,Quoted higher rate,28-Dec-2023 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC
