Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
Executive Officer,Dhenkanal Municipality,"2,000",0.0,Nil,Nil,No,"R/M to Drain back side of Income Tax Gali, near Chandrasekhar ITI Gali and approch to Urinal and other maintenance work in ward no. 02",As per DTCN,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,120.0,30.0,DHENKANAL,759001.0,NA ,NA ,NA ,Dhenkanal Municipality,No ,No,Municipal Bodies||Dhenkanal Municipality,DKL MPLTY/05/2023-24,2023_ORULB_95480_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,644",Yes,fixed,,Nil,Nil,11-Oct-2023 11:00 AM,19-Oct-2023 11:00 AM,11-Oct-2023 11:00 AM,17-Oct-2023 05:30 PM,NA ,NA ,11-Oct-2023 11:00 AM,17-Oct-2023 05:30 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,AOC,Municipal Bodies||Dhenkanal Municipality,2023_ORULB_95480_2,DKL MPLTY/05/2023-24,"R/M to Drain back side of Income Tax Gali, near Chandrasekhar ITI Gali and approch to Urinal and other maintenance work in ward no. 02",EO,Internal,JE,Debiprasad Rout,22-Dec-2023 06:07 PM,techsummary_466770.pdf,EO,Internal,"JE,ME",Debiprasad Rout,22-Dec-2023 06:10 PM,finsummary_466770.pdf,Finance,L1 Bidder will finalised after scrutiny of all documents,Debiprasad Rout,22-Dec-2023 06:03 PM,,22-Dec-2023,"INR 264,420",30.0,Debiprasad Rout,22-Dec-2023 06:12 PM,AOC--2-36.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,DTCN,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
