S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"4,376",Yes,percentage,1.0%,Nil,Nil,"Road From Babuli Sahoo to Surya Seth house in ward no-03, Bhuban NAC","Road From Babuli Sahoo to Surya Seth house in ward no-03, Bhuban NAC",Please refer Tender documents. ,NA ,"4,37,592",Civil Works - Roads,NA ,Tender,60.0,60.0,Bhuban NAC,759017.0,NA ,NA ,NA ,Bhuban NAC,No ,No,"2,000",0.0,Nil,Nil,No,"Executive Officer, Bhuban NAC","Executive Officer, Bhuban NAC, Bhuban",Municipal Bodies||Bhuban NAC,BBN NAC 02/2023-24,2023_ORULB_93718_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Pan Card, GST, Paper Cost, Valid RC, Labour License",04-Sep-2023 11:00 AM,18-Sep-2023 11:00 AM,04-Sep-2023 11:00 AM,16-Sep-2023 05:00 PM,NA ,NA ,04-Sep-2023 11:00 AM,16-Sep-2023 05:00 PM,AOC,27-Dec-2023,"INR 437,592",60.0,SURENDRA NATH SAHOO,27-Dec-2023 04:18 PM,17AOC.pdf (156.00 KB),AOC,1.0,2253624.0,MAKARA GURU,13-Sep-2023 04:24 PM,Accepted-AOC,L1,27-Dec-2023 04:18 PM,EXECUTIVE OFFICER,Internal,"CP, EO, ME, JE, ACCT.",SURENDRA NATH SAHOO,27-Dec-2023 04:16 PM,techsummary_458021.pdf (115.58 KB),EXECUTIVE OFFICER,Internal,"CP, EO, ME, JE, ACCT.",SURENDRA NATH SAHOO,27-Dec-2023 04:17 PM,finsummary_458021.pdf (115.58 KB),Municipal Bodies||Bhuban NAC,2023_ORULB_93718_17,BBN NAC 02/2023-24,"Road From Babuli Sahoo to Surya Seth house in ward no-03, Bhuban NAC",1.0,2253624.0,MAKARA GURU,INR,"437,592",Finance,OPEN SUCCESSFULLY,Rasmita Mishra,18-Sep-2023 11:53 AM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit, Bid Security Declaration, Other documents as per DTCN",,,,,,,,,AOC,,,,,,,,2.0,2253504.0,SUSANTA KUMAR BEHERA,13-Sep-2023 03:30 PM,Rejected-Technical,L2,27-Dec-2023 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
