Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
29-Aug-2023 11:00 AM,11-Sep-2023 11:00 AM,29-Aug-2023 11:00 AM,08-Sep-2023 05:00 PM,NA ,NA ,29-Aug-2023 11:00 AM,08-Sep-2023 05:00 PM,"11,170",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DETAIL TENDER CALL NOTICE,Construction of paver road from Mantu house to Chanchala house in ward no 15,civil road work,Please refer Tender documents. ,NA ,"11,16,913",Civil Works - Roads,NA ,Tender,60.0,60.0,vyasanagar municipality,755019.0,NA ,NA ,NA ,executive office chamber vyasanagar municipality,No ,No,Municipal Bodies||Vyasanagar Municipality,04/vnm/2023/24 dt-25/08/2023,2023_ORULB_93432_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,"6,000",0.0,Nil,Nil,No,executive officer,vyasanagar municipality,AOC,EO,Internal,JE ME,Tarun Kumar Mohapatra,12-Dec-2023 02:04 PM,finsummary_455548.pdf (5022.99 KB),Municipal Bodies||Vyasanagar Municipality,2023_ORULB_93432_17,04/vnm/2023/24 dt-25/08/2023,Construction of paver road from Mantu house to Chanchala house in ward no 15,1,2233419,Debee Prasad Samal,INR,"1,116,913.395",Finance,SUMMARY,Tarun Kumar Mohapatra,12-Dec-2023 01:51 PM,finance_455548.pdf,BOQ Comparative Chart,12-Dec-2023,"INR 2,256,053",60.0,Tarun Kumar Mohapatra,12-Dec-2023 02:05 PM,newtender.pdf (5023.00 KB),TOTAL BOQ VALUE,1,2233419,Debee Prasad Samal,06-Sep-2023 09:30 PM,Accepted-AOC,REJECTED,12-Dec-2023 02:06 PM,EO,Internal,JE ME,Tarun Kumar Mohapatra,12-Dec-2023 01:52 PM,techsummary_455548.pdf (5022.99 KB),AOC
,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,AOC,,,,,,,,,,,2,2240783,KAILASH CHANDRA ROUT,INR,"1,139,139.972",,,,,,,,,,,,,,2,2240783,KAILASH CHANDRA ROUT,06-Sep-2023 09:45 PM,Accepted-AOC,ACCEPTED,12-Dec-2023 02:06 PM,,,,,,,AOC
