S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Extention of Date,Date,,"5,900",0.0,Nil,Nil,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur,599/01.06.2023,2023_OSCSC_89584_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,03-Jun-2023 10:00 AM,21-Jun-2023 09:00 AM,03-Jun-2023 11:00 AM,20-Jun-2023 05:30 PM,NA ,NA ,03-Jun-2023 11:00 AM,20-Jun-2023 05:30 PM,28-Sep-2023 09:00 AM,CSO CUM DM OSCSC LTD NABARANGAPUR,OFFICE OF THE CSO CUM DM OSCSC LTD NABARANGAPUR AT/PO- NABARANGAPUR DIST- NABARANGAPUR PIN- 764059,1.0,Fee/PreQual/Technical,.pdf,DETAILED TENDER CALL NOTICE (DTCN),APPIONTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC CUM DSC TO FPS POINTS OF UMERKOTE BLOCK,TRANSPORTATION OF FOOD GRAINS FROM RRC CUM DSC TO FPS POINTS OF UMERKOTE BLOCK,AS PER DTCN ,NA ,,Handling and Transportation,NA ,Tender,45.0,666.0,UMERKOTE BLOCK,764073.0,OFFICE OF THE CSO CUM DM OSCSC LTD NABARANGAPUR ,OFFICE OF THE CSO CUM DM OSCSC LTD NABARANGAPUR AT/PO- NABARANGAPUR DIST- NABARANGAPUR PIN- 764059 ,08-Jun-2023 11:00 AM ,"COLLECTORATE, NABARANGAPUR",No ,No,1.0,ICICI BANK,"3,09,900",No,fixed,,Nil,Nil,AOC,Collector-Cum-District Magistrate,Internal,,Sanjeeb Sahu,01-Nov-2023 06:51 PM,finsummary_440021.pdf (629.76 KB),01-Dec-2023,"INR 6,198,002",487.0,Sanjeeb Sahu,27-Dec-2023 07:58 PM,OfficeOrderCopy.pdf (591.00 KB),Technical,3 numbers of bidders found,Nilu Maharana,23-Jun-2023 12:59 PM,,1,2157852,PRAKASH CHANDRA MOHAPATRA,20-Jun-2023 08:56 AM,Rejected-Finance,Not Selected in Lottery,01-Nov-2023 06:51 PM,Finance,financial bid opened,Nilu Maharana,28-Sep-2023 01:44 PM,,BOQ Comparative Chart,1.0,2162499.0,SIVANAND BISSOI,INR,"5,268,922",Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur,2023_OSCSC_89584_1,599/01.06.2023,APPIONTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC CUM DSC TO FPS POINTS OF UMERKOTE BLOCK,Collector Cum District Magistrate,Internal,"DSWO Nabarangpur, DLO Nabarangpur, RTO Nabarangpur, CSO-cum-DM Nabarangpur",Sanjeeb Sahu,27-Sep-2023 09:17 PM,28-Sep-2023 09:00 AM,techsummary_440021.pdf (3726.98 KB),AOC
2.0,MODIFICATION IN NIT NO,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID (BOQ),,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,2162499,SIVANAND BISSOI,19-Jun-2023 07:49 PM,Accepted-AOC,Winner of Transparent Lottery,27-Dec-2023 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,2164054,V.NARAYAN RAO,20-Jun-2023 12:22 PM,Rejected-Finance,Not Selected in Lottery,01-Nov-2023 06:51 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
