Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
EO,Basudevpur Municipality,Construction of paver road from Ramesh sendh towards Umakanta Nayak house ward 18,Construction of paver road from Ramesh sendh towards Umakanta Nayak house ward 18,Please refer Tender documents. ,NA ,"7,50,389",Civil Works - Roads,NA ,Tender,90.0,30.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Municipal Bodies||Basudevpur Municipality,BSPM-01-2023-24,2023_ORULB_93068_103,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,504",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,25-Aug-2023 04:30 PM,01-Sep-2023 11:00 AM,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,NA ,NA ,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,AOC,NIBEDITA BEHERA,Internal,"EO,ME,JE",Samir Ranjan Dash,11-Dec-2023 12:20 PM,finsummary_453784.pdf (10278.84 KB),NIBEDITA BEHERA,Internal,"EO,ME,JE,ACCT",Samir Ranjan Dash,23-Nov-2023 01:25 PM,techsummary_453784.pdf (10278.84 KB),1,2224463,Akshaya Kumar Nayak,30-Aug-2023 04:06 PM,Accepted-AOC,OK,11-Dec-2023 01:09 PM,1,2224440,Srikanta Kumar Nayak,INR,"992,689",Municipal Bodies||Basudevpur Municipality,2023_ORULB_93068_103,BSPM-01-2023-24,Construction of paver road from Ramesh sendh towards Umakanta Nayak house ward 18,11-Dec-2023,"INR 894,314",30.0,Samir Ranjan Dash,11-Dec-2023 01:09 PM,103.pdf (252.00 KB),OK,Finance,ok,Manas Kumar Dandapat,04-Sep-2023 12:56 PM,finance_453784.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2224440,Srikanta Kumar Nayak,30-Aug-2023 10:52 AM,Accepted-AOC,OK,11-Dec-2023 01:09 PM,2,2224463,Akshaya Kumar Nayak,INR,"894,314",,,,,,,,,,,,,,,,,,AOC
