Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
EO,Basudevpur Municipality,1,ICICI BANK,"7,768",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Construction of paver road from PWD road to hambuda adi ward 21,Construction of paver road from PWD road to hambuda adi ward 21,Please refer Tender documents. ,NA ,"7,76,764",Civil Works - Roads,NA ,Tender,90.0,30.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,25-Aug-2023 04:30 PM,01-Sep-2023 11:00 AM,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,NA ,NA ,25-Aug-2023 04:30 PM,31-Aug-2023 05:00 PM,Municipal Bodies||Basudevpur Municipality,BSPM-01-2023-24,2023_ORULB_93068_114,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,NIBEDITA BEHERA,Internal,"EO,ME,JE",Samir Ranjan Dash,11-Dec-2023 12:40 PM,finsummary_454124.pdf (10278.84 KB),NIBEDITA BEHERA,Internal,"EO,ME,JE,ACCT",Samir Ranjan Dash,23-Nov-2023 01:17 PM,techsummary_454124.pdf (10278.84 KB),11-Dec-2023,"INR 786,978",30.0,Samir Ranjan Dash,11-Dec-2023 03:18 PM,114.pdf (105.00 KB),OK,1.0,2219419.0,NIRANJAN MAHAPRASAD,27-Aug-2023 01:03 PM,Accepted-AOC,OK,11-Dec-2023 03:19 PM,1.0,2219419.0,NIRANJAN MAHAPRASAD,INR,"786,978",Municipal Bodies||Basudevpur Municipality,2023_ORULB_93068_114,BSPM-01-2023-24,Construction of paver road from PWD road to hambuda adi ward 21,Finance,ok,Manas Kumar Dandapat,04-Sep-2023 01:29 PM,finance_454124.pdf,BOQ Comparative Chart,AOC
,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
