Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"7,080",0.0,Nil,Nil,No,10-Mar-2023 06:55 PM,21-Mar-2023 11:00 AM,10-Mar-2023 06:55 PM,20-Mar-2023 05:00 PM,10-Mar-2023 06:55 PM ,14-Mar-2023 05:00 PM ,10-Mar-2023 06:55 PM,20-Mar-2023 05:00 PM,"42,300",Yes,fixed,,Nil,Nil,"Cluster of 1. Construction of 1 No. E type Qtr. at Gandia F.S. Dhenkanal, 2. Construction of Boundary Wall at Gandia F.S. Dhenkanal and 3. Construction of Approach Road at Gandia F.S. Dhenkanal",Building Work,Please refer Tender documents  ,NA ,"42,28,591",Civil Works - Buildings,NA ,Tender,90.0,120.0,Dhenkanal,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,Orissa State Police Housing and Welfare Corporation Ltd,58/OPHWC/2022-23,2023_OSPHW_86827_4,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,AOC,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Bikram Keshari Malla,29-Dec-2023 01:08 PM,techsummary_430869.pdf (1688.82 KB),Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_86827_4,58/OPHWC/2022-23,"Cluster of 1. Construction of 1 No. E type Qtr. at Gandia F.S. Dhenkanal, 2. Construction of Boundary Wall at Gandia F.S. Dhenkanal and 3. Construction of Approach Road at Gandia F.S. Dhenkanal",1.0,2100651.0,SANJIB KUMAR BEHERA,INR,"3,594,725",1,2101197,AJAYA KUMAR PATTNAIK,20-Mar-2023 03:57 PM,Rejected-Technical,DUE TO L1 BIDDER BUT SC BIDDER GET WORK,29-Dec-2023 01:08 PM,29-Dec-2023,"INR 3,594,725",120.0,Bikram Keshari Malla,29-Dec-2023 01:10 PM,WORKJI.pdf (830.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 27.12.2023,AS PER ACCEPTANCE LETTER,Internal,AS PER ACCEPTANCE LETTER,Bikram Keshari Malla,29-Dec-2023 01:09 PM,finsummary_430869.pdf (749.42 KB),Finance,5 NOS. OF BIDDERS PARTICIPATED,Bikram Keshari Malla,25-Mar-2023 11:33 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,AOC,,,,,,,,,,,,,,,,2,2101352,JYOTISANKARA SAHOO,20-Mar-2023 04:17 PM,Rejected-Technical,DUE TO L1 BIDDER BUT SC BIDDER GET WORK,29-Dec-2023 01:08 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,AOC,,,,,,,,,,,,,,,,3,2099524,PRADIP KUMAR PANI,16-Mar-2023 02:44 PM,Rejected-Technical,DUE TO L2 BIDDER,29-Dec-2023 01:08 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2100657,RAMACHANDRA DHIR,19-Mar-2023 10:13 AM,Rejected-Technical,DUE TO L1 BIDDER BUT SC BIDDER GET WORK,29-Dec-2023 01:08 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2100651,SANJIB KUMAR BEHERA,20-Mar-2023 03:38 PM,Accepted-AOC,QUALIFIED BIDDER,29-Dec-2023 01:11 PM,,,,,,,,,,,,,,,,,,,,AOC
