S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2251460.0,SRIRAM CONSTRUCTION PROP. NARENDRA KUMAR SAHOO,INR,"700,200",Finance,OPEN SUCCESSFULLY,Rasmita Mishra,18-Sep-2023 11:59 AM,,BOQ Comparative Chart,Executive Officer,Internal,"CP, EO, ME, JE, ACCT",SURENDRA NATH SAHOO,28-Dec-2023 04:05 PM,finsummary_458033.pdf (116.55 KB),Municipal Bodies||Bhuban NAC,2023_ORULB_93718_21,BBN NAC 02/2023-24,"Paver road near Vending Zone at Ragadi in ward no-14, Bhuban NAC",Executive Officer,Internal,"CP, EO, ME, JE, ACCT",SURENDRA NATH SAHOO,28-Dec-2023 04:04 PM,techsummary_458033.pdf (116.55 KB),1.0,2252217.0,AJAY KUMAR SAHOO,12-Sep-2023 10:07 PM,Rejected-Technical,L2,28-Dec-2023 04:04 PM,28-Dec-2023,"INR 700,200",60.0,SURENDRA NATH SAHOO,28-Dec-2023 04:05 PM,21AOC.pdf (197.00 KB),AOC,AOC,Municipal Bodies||Bhuban NAC,BBN NAC 02/2023-24,2023_ORULB_93718_21,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,006",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,04-Sep-2023 11:00 AM,18-Sep-2023 11:00 AM,04-Sep-2023 11:00 AM,16-Sep-2023 05:00 PM,NA ,NA ,04-Sep-2023 11:00 AM,16-Sep-2023 05:00 PM,"Executive Officer, Bhuban NAC","Executive Officer, Bhuban NAC, Bhuban","Paver road near Vending Zone at Ragadi in ward no-14, Bhuban NAC","Paver road near Vending Zone at Ragadi in ward no-14, Bhuban NAC",Please refer Tender documents. ,NA ,"7,00,620",Civil Works - Roads,NA ,Tender,60.0,60.0,Bhuban NAC,759017.0,NA ,NA ,NA ,Bhuban NAC,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Pan Card, GST, Paper Cost, Valid RC, Labour License",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2251460.0,SRIRAM CONSTRUCTION PROP. NARENDRA KUMAR SAHOO,12-Sep-2023 09:36 PM,Accepted-AOC,L1,28-Dec-2023 04:06 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit, Bid Security Declaration, Other documents as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
