S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2140891.0,MAA TARINI ENTERPRISERS,INR,110.0,Odisha State Civil Supplies Corp. Ltd.,2023_OSCSC_88849_9,No.6722 P II 96 2023 PDS Dt.09.05.2023,Selection and appointment of H and T Contractor for handling and transportation of custom milled rice (CMR) from Source district Bargarh (Rly. Siding Bargarh Road) to recipient district Cuttack (Rly. Siding Cuttack) through Rake,Managing Director,Internal,,sudhakar sabaro,05-Jun-2023 05:58 PM,05-Jun-2023 06:00 PM,techsummary_437303.pdf (745.83 KB),04-Dec-2023,INR 110,670.0,sudhakar sabaro,04-Dec-2023 06:41 PM,AOCRake.pdf (252.00 KB),MANAGING DIRECTOR,Internal,,sudhakar sabaro,05-Aug-2023 07:56 PM,finsummary_437303.pdf (1258.27 KB),Finance,All are admitted for financial evaluation,sudhakar sabaro,05-Aug-2023 06:34 PM,,BOQ Comparative Chart,1,2140930,BIDUSH KUMAR DHAL,28-May-2023 08:45 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 07:56 PM,Technical,All bidders are admitted for technical evaluation,sudhakar sabaro,05-Jun-2023 01:01 PM,,AOC,1.0,ICICI BANK,"2,950",0.0,Nil,Nil,No,Odisha State Civil Supplies Corp. Ltd.,No.6722 P II 96 2023 PDS Dt.09.05.2023,2023_OSCSC_88849_9,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,"54,000",No,fixed,,Nil,Nil,10-May-2023 10:00 AM,31-May-2023 11:00 AM,10-May-2023 10:00 AM,30-May-2023 05:00 PM,NA ,NA ,10-May-2023 10:00 AM,30-May-2023 05:00 PM,05-Jun-2023 06:00 PM,Selection and appointment of H and T Contractor for handling and transportation of custom milled rice (CMR) from Source district Bargarh (Rly. Siding Bargarh Road) to recipient district Cuttack (Rly. Siding Cuttack) through Rake,Selection and appointment of H and T Contractor for handling and transportation of custom milled rice (CMR) from Source district Bargarh (Rly. Siding Bargarh Road) to recipient district Cuttack (Rly. Siding Cuttack) through Rake,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,670.0,"OSCSC LTD, C/2, NAYAPALI, BHUBANESWAR",751012.0,"CONFERENCE HALL, OSCSC LTD. ","CONFERENCE HALL, OSCSC LTD, C/2, NAYAPALI, BHUBANESWAR-12 ",15-May-2023 04:30 PM ,"CONFERENCE HALL, OSCSC LTD",No ,No,MANAGING DIRECTOR,"OSCSC LTD, C/2, NAYAPALI, BHUBANESWAR-12",1.0,Fee/PreQual/Technical,.pdf,Required Document as per DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2140891,MAA TARINI ENTERPRISERS,28-May-2023 08:25 PM,Accepted-AOC,Lowest Bidder,04-Dec-2023 06:41 PM,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2150408,M/S.MAA TARINI SUPPLIERS,30-May-2023 04:26 PM,Rejected-Technical,Technically disqualified,05-Jun-2023 05:58 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2147599,M/s M J ROAD LINES,30-May-2023 02:33 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 07:56 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2148097,M/S RAJ TRADERS,30-May-2023 03:11 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 07:56 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2150347,M/S. SAHOO AND SAHOO TRANSPORT,30-May-2023 01:55 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 07:56 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
