Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Superintending Engineer,Kalahandi RWSS Division Bhawanipatna,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"13,29,021",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Papercost,Affidavit,EMD,PAN,GST,Contractor Registration certificate,EPF,Experience certificate etc",Execution for RPWS to 24 villages under Th.Rampur block including 05 year OM on Turnkey basis,Execution for RPWS to 24 villages under Th.Rampur block including 05 year OM on Turnkey basis,Please refer to DTCN ,NA ,"13,29,02,116",Civil Works - Water Works,NA ,Tender,180.0,450.0,Th.Rampur,766001.0,NA ,NA ,NA ,Kalahandi RWSS Division Bhawanipatna,No ,No,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,"86/SE/RWSS/2022-23, Dt.06.02.2023",2023_RWSS_86254_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,15-Feb-2023 06:00 PM,06-Mar-2023 10:00 AM,15-Feb-2023 06:00 PM,04-Mar-2023 05:30 PM,NA ,NA ,15-Feb-2023 06:00 PM,04-Mar-2023 05:30 PM,20-Apr-2023 01:45 PM,AOC,13-Dec-2023,"INR 132,902,116",450.0,Subhrajit Sen,13-Dec-2023 06:01 PM,11494.pdf (169.00 KB),AOC,Finance,Financial Bid Opening Summary,Subhrajit Sen,13-Dec-2023 05:55 PM,finance_428854.pdf,BOQ Comparative Chart,1.0,2095054.0,DEEPAK KUMAR PRADHAN,INR,"124,529,283",EIC RWSS ODISHA,Internal,SE RWSS KLD DAO EIC OFFICE CE I CEII ACE RWSS BALANGIR CIRCLE,Subhrajit Sen,13-Dec-2023 05:59 PM,finsummary_428854.pdf (523.40 KB),Technical,Technical Bid Opening Summary,Ajya Kumar Mishra,20-Apr-2023 01:28 PM,technical_428854.pdf,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,2023_RWSS_86254_3,"86/SE/RWSS/2022-23, Dt.06.02.2023",Execution for RPWS to 24 villages under Th.Rampur block including 05 year OM on Turnkey basis,1,2094866,AGRAWAL PROJECT PRIVATE LIMITED,04-Mar-2023 01:02 PM,Rejected-AOC,Rejected as per OPWD code.,13-Dec-2023 06:01 PM,EIC RWSS ODISHA,Internal,AO SE RWSS KLD SE DESIGN EIC OFFICE ACE RWSS EIC OFFICE CE RWSS BALANGIR ACE EIC OFFICE,Ajya Kumar Mishra,20-Apr-2023 01:39 PM,20-Apr-2023 01:45 PM,techsummary_428854.pdf (521.59 KB),AOC
,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,Other document as per dtcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2095054,DEEPAK KUMAR PRADHAN,04-Mar-2023 01:23 PM,Accepted-AOC,Awarded as per OPWD code.,13-Dec-2023 06:01 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2094702,KAPIL CONSTRUCTION CO.,04-Mar-2023 04:09 PM,Rejected-Technical,Rejected,20-Apr-2023 01:39 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2095279,m/s Anand Kumar Agrawal,04-Mar-2023 05:03 PM,Rejected-Technical,Rejected,20-Apr-2023 01:39 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2094691,"SAI VAISHNAVI ENTERPRISES, PROP. RAJ KUMAR PATRA",04-Mar-2023 10:26 AM,Rejected-AOC,Rejected as per OPWD code.,13-Dec-2023 06:01 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2095321,SUBRATA KUMAR SAHOO,04-Mar-2023 03:20 PM,Rejected-Technical,Rejected,20-Apr-2023 01:39 PM,,,,,,,,AOC
