Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
10-Mar-2023 06:55 PM,21-Mar-2023 11:00 AM,10-Mar-2023 06:55 PM,20-Mar-2023 05:00 PM,10-Mar-2023 06:55 PM ,14-Mar-2023 05:00 PM ,10-Mar-2023 06:55 PM,20-Mar-2023 05:00 PM,"28,600",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,58/OPHWC/2022-23,2023_OSPHW_86827_10,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,ICICI BANK,"Cluster of 1. Construction of Boundary Wall at Hindol F.S., Dhenkanal and 2. Construction of Approach Road at Hindol Road F.S., Dhenkanal",Building Work,Please refer Tender documents  ,NA ,"28,63,363",Civil Works - Buildings,NA ,Tender,90.0,90.0,Dhenkanal,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,"7,080",0.0,Nil,Nil,No,AOC,1,2101267,AKRURA SAHOO,20-Mar-2023 04:05 PM,Rejected-Technical,DUE TO LOWEST TURNOVER,22-Dec-2023 03:14 PM,22-Dec-2023,"INR 2,434,145",90.0,Bikram Keshari Malla,22-Dec-2023 03:19 PM,WORKLI.pdf (256.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 21.12.2023,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Bikram Keshari Malla,22-Dec-2023 03:14 PM,techsummary_430877.pdf (1602.37 KB),Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_86827_10,58/OPHWC/2022-23,"Cluster of 1. Construction of Boundary Wall at Hindol F.S., Dhenkanal and 2. Construction of Approach Road at Hindol Road F.S., Dhenkanal",AS PER ACCEPTANCE LETTER,Internal,AS PER ACCEPTANCE LETTER,Bikram Keshari Malla,22-Dec-2023 03:17 PM,finsummary_430877.pdf (717.02 KB),Finance,4 Nos. of Bidders participated,Bikram Keshari Malla,27-Mar-2023 06:28 PM,,BOQ Comparative Chart,1.0,2100012.0,M/S AKSHAYA KUMAR SAHOO,INR,"2,434,145",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2100784,BODHINATH JAGADISH CHANDRA,19-Mar-2023 02:18 PM,Rejected-Technical,DUE TO LOWEST TURNOVER,22-Dec-2023 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2100012,M/S AKSHAYA KUMAR SAHOO,17-Mar-2023 05:03 PM,Accepted-AOC,QUALIFIED BIDDER,22-Dec-2023 03:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2099348,SURESH CHANDRA ROUT,20-Mar-2023 04:07 PM,Rejected-Technical,DUE TO LOWEST TURNOVER,22-Dec-2023 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
