Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage
01-Dec-2023,"INR 2,264,907",487.0,Sanjeeb Sahu,27-Dec-2023 08:06 PM,OfficeOrderCopy.pdf (591.00 KB),Collector-Cum-District Magistrate,Internal,,Sanjeeb Sahu,01-Nov-2023 06:39 PM,finsummary_440008.pdf (629.76 KB),Finance,financial bid opened,Nilu Maharana,28-Sep-2023 01:14 PM,,BOQ Comparative Chart,1,2163885,M/s. RAJSHREE ENTERPRISES,20-Jun-2023 05:29 PM,Rejected-Finance,Not Selected in Lottery,01-Nov-2023 06:39 PM,Technical,5 numbers of bidders found,Nilu Maharana,23-Jun-2023 02:14 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur,2023_OSCSC_89580_1,591/01.06.2023,APPIONTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC CUM DSC TO FPS POINTS OF NANDAHANDI BLOCK,1.0,2163502.0,RANJANI RANJAN DASH,INR,"1,925,397",Collector Cum District Magistrate,Internal,"DSWO Nabarangpur, DLO Nabarangpur, RTO Nabarangpur, CSO-cum-DM Nabarangpur",Sanjeeb Sahu,27-Sep-2023 09:05 PM,28-Sep-2023 09:00 AM,techsummary_440008.pdf (3726.98 KB),AOC,03-Jun-2023 10:00 AM,21-Jun-2023 09:00 AM,03-Jun-2023 11:00 AM,20-Jun-2023 05:30 PM,NA ,NA ,03-Jun-2023 11:00 AM,20-Jun-2023 05:30 PM,28-Sep-2023 09:00 AM,"5,900",0.0,Nil,Nil,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur,591/01.06.2023,2023_OSCSC_89580_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,DETAILED TENDER CALL NOTICE (DTCN),CSO CUM DM OSCSC LTD NABARANGAPUR,OFFICE OF THE CSO CUM DM OSCSC LTD NABARANGAPUR AT/PO- NABARANGAPUR DIST- NABARANGAPUR PIN- 764059,"1,13,245",No,fixed,,Nil,Nil,1.0,Extention of Date,Date,,APPIONTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC CUM DSC TO FPS POINTS OF NANDAHANDI BLOCK,TRANSPORTATION OF FOOD GRAINS FROM RRC CUM DSC TO FPS POINTS OF NANDAHANDI BLOCK,AS PER DTCN ,NA ,,Handling and Transportation,NA ,Tender,45.0,666.0,NANDAHANDI BLOCK,764078.0,OFFICE OF THE CSO CUM DM OSCSC LTD NABARANGAPUR ,OFFICE OF THE CSO CUM DM OSCSC LTD NABARANGAPUR AT/PO- NABARANGAPUR DIST- NABARANGAPUR PIN- 764059 ,08-Jun-2023 11:00 AM ,"COLLECTORATE, NABARANGAPUR",No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,2,2162429,M/s. SRI TRINATH TRADERS,20-Jun-2023 02:12 PM,Rejected-Finance,Not Selected in Lottery,01-Nov-2023 06:39 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,3,2162311,PRASANNA KUMAR PATNAIK,20-Jun-2023 01:14 AM,Rejected-Finance,Not Selected in Lottery,01-Nov-2023 06:39 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,4,2163502,RANJANI RANJAN DASH,20-Jun-2023 02:20 PM,Accepted-AOC,Winner of Transparent Lottery,27-Dec-2023 08:06 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,5,2162784,SIVANAND BISSOI,19-Jun-2023 07:38 PM,Rejected-Finance,Not Selected in Lottery,01-Nov-2023 06:39 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
