Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Sri. Kunu Nayak,Internal,"Chairman, ADM, Executive Officer, Municipal Engineer, Accountant, Nabarangpur",Upendra Kumar Nayak,20-Dec-2023 01:00 PM,techsummary_452509.pdf (1707.31 KB),20-Dec-2023,"INR 1,089,442",60.0,Upendra Kumar Nayak,20-Dec-2023 01:03 PM,4713-W.pdf (378.00 KB),1,2231752,DAYANIDHI BHATARA,02-Sep-2023 04:15 PM,Accepted-AOC,As per the OPWD code bidder is qualified,20-Dec-2023 01:05 PM,Finance,All Submitted documents as per DTCN,Upendra Kumar Nayak,20-Dec-2023 12:54 PM,,BOQ Comparative Chart,1.0,2231752.0,DAYANIDHI BHATARA,INR,"1,089,442",Municipal Bodies||Nabarangpur Municipality,2023_ORULB_92969_25,EONM-03/2023-24(51),Construction of Paver Surface over Kutcha road from Mohanty Res to Zin Padhi Res in Ward No 17,Sri. Kunu Nayak,Internal,"Chairman, ADM, Executive Officer, Municipal Engineer, Accountant, Nabarangpur",Upendra Kumar Nayak,20-Dec-2023 01:02 PM,finsummary_452509.pdf (1707.31 KB),AOC,Construction of Paver Surface over Kutcha road from Mohanty Res to Zin Padhi Res in Ward No 17,Please referee the Tender Documents,CIVIL WORK ,NA ,"11,00,447",Civil Works - Others,NA ,Tender,90.0,60.0,Nabarangpur,764059.0,NA ,NA ,NA ,Nabarangpur Municipality,No ,No,"Executive Officer,Nabarangpur Municipality","At - Nabarangpur Municipality, Nabarangpur.",Municipal Bodies||Nabarangpur Municipality,EONM-03/2023-24(51),2023_ORULB_92969_25,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,24-Aug-2023 11:00 AM,04-Sep-2023 11:00 AM,24-Aug-2023 11:00 AM,02-Sep-2023 05:00 PM,NA ,NA ,24-Aug-2023 11:00 AM,02-Sep-2023 05:00 PM,1,ICICI BANK,1.0,Corrigendum Regarding DTCN revised,Other,,"11,004",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, GSTIN, PAN and Other Documents.","6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,2,2230602,MANOJ KUMAR BRAHMA,02-Sep-2023 03:13 AM,Rejected-AOC,disqualified,20-Dec-2023 01:05 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,.xls,BOQ,,,,,,AOC
