Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"2,950",0.0,Nil,Nil,No,Odisha State Civil Supplies Corp. Ltd.,No.6722 P II 96 2023 PDS Dt.09.05.2023,2023_OSCSC_88849_4,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Required Document as per DTCN,1.0,ICICI BANK,Selection and appointment of H and T Contractor for handling and transportation of custom milled rice (CMR) from Source district Sambalpur (Rly. Siding Sambalpur City) to recipient district Cuttack (Rly. Siding Cuttack) through Rake,Selection and appointment of H and T Contractor for handling and transportation of custom milled rice (CMR) from Source district Sambalpur (Rly. Siding Sambalpur City) to recipient district Cuttack (Rly. Siding Cuttack) through Rake,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,670.0,"OSCSC LTD, C/2, NAYAPALI, BHUBANESWAR",751012.0,"CONFERENCE HALL, OSCSC LTD. ","CONFERENCE HALL, OSCSC LTD, C/2, NAYAPALI, BHUBANESWAR-12 ",15-May-2023 04:30 PM ,"CONFERENCE HALL, OSCSC LTD",No ,No,MANAGING DIRECTOR,"OSCSC LTD, C/2, NAYAPALI, BHUBANESWAR-12","54,000",No,fixed,,Nil,Nil,10-May-2023 10:00 AM,31-May-2023 11:00 AM,10-May-2023 10:00 AM,30-May-2023 05:00 PM,NA ,NA ,10-May-2023 10:00 AM,30-May-2023 05:00 PM,05-Jun-2023 06:00 PM,AOC,Technical,All bidders are admitted for technical evaluation,sudhakar sabaro,05-Jun-2023 01:12 PM,,1,2140933,BIDUSH KUMAR DHAL,28-May-2023 08:52 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 07:46 PM,Finance,All are admitted for financial evaluation,sudhakar sabaro,05-Aug-2023 06:29 PM,,BOQ Comparative Chart,MANAGING DIRECTOR,Internal,,sudhakar sabaro,05-Aug-2023 07:46 PM,finsummary_437297.pdf (1258.27 KB),04-Dec-2023,INR 95,670.0,sudhakar sabaro,04-Dec-2023 06:39 PM,AOCRake.pdf (252.00 KB),Managing Director,Internal,,sudhakar sabaro,05-Jun-2023 05:53 PM,05-Jun-2023 06:00 PM,techsummary_437297.pdf (745.83 KB),Odisha State Civil Supplies Corp. Ltd.,2023_OSCSC_88849_4,No.6722 P II 96 2023 PDS Dt.09.05.2023,Selection and appointment of H and T Contractor for handling and transportation of custom milled rice (CMR) from Source district Sambalpur (Rly. Siding Sambalpur City) to recipient district Cuttack (Rly. Siding Cuttack) through Rake,1.0,2140899.0,MAA TARINI ENTERPRISERS,INR,95.0,AOC
,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2,2147687,JASODA ROADLINES,30-May-2023 01:41 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,3,2140899,MAA TARINI ENTERPRISERS,28-May-2023 08:30 PM,Accepted-AOC,Lowest Bidder,04-Dec-2023 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,4,2148072,M/S RAJ TRADERS,30-May-2023 02:57 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,5,2150362,M/S. SAHOO AND SAHOO TRANSPORT,30-May-2023 01:51 PM,Rejected-Finance,Not being the lowest bidder,05-Aug-2023 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
