S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"27,647",Yes,percentage,1.0%,Nil,Nil,Construction of concrete drain from back side of Shree Hospital to Royal Residency Surya Apartment BJB nagar in ward no-56,Construction of concrete drain from back side of Shree Hospital to Royal Residency Surya Apartment BJB nagar in ward no-56,As per DTCN ,NA ,"27,64,675",Civil Works - Others,NA ,Tender,120.0,90.0,BMC AREA LIMITED,751007.0,NA ,NA ,NA ,Superintending Engineer Chamber,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copy of all documents,"6,000",0.0,Nil,Nil,No,19-Oct-2023 10:30 AM,04-Nov-2023 11:00 AM,19-Oct-2023 10:30 AM,03-Nov-2023 05:00 PM,NA ,NA ,19-Oct-2023 10:30 AM,03-Nov-2023 05:00 PM,"Superintending Engineer, drainage division","Superintending Engineer, drainage division, BMC",Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-25/2023-24 dtd.18.10.23,2023_ORULB_95786_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,06-Dec-2023,"INR 2,773,293",90.0,Goutam Chandra Das,06-Dec-2023 11:41 AM,WO-420.22.pdf (353.00 KB),1,2303727,BASANTA KUMAR BHOI,02-Nov-2023 05:30 PM,Rejected-Finance,other than 1st lowest,06-Dec-2023 11:39 AM,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,06-Dec-2023 11:25 AM,techsummary_468272.pdf (112.21 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_95786_10,BMC-EE-DD-25/2023-24 dtd.18.10.23,Construction of concrete drain from back side of Shree Hospital to Royal Residency Surya Apartment BJB nagar in ward no-56,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,06-Dec-2023 11:39 AM,finsummary_468272.pdf (112.21 KB),Finance,7 bids opened successfully.,Goutam Chandra Das,04-Nov-2023 01:23 PM,finance_468272.pdf,BOQ Comparative Chart,1.0,2303479.0,MADHUSUDAN ENTERPRISES,INR,"2,773,293",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2303534,BISWARANJAN KUNDU,01-Nov-2023 08:02 PM,Rejected-Finance,other than 1st lowest,06-Dec-2023 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2303479,MADHUSUDAN ENTERPRISES,01-Nov-2023 07:08 PM,Accepted-AOC,1st lowest,06-Dec-2023 11:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2303538,PRAJWAL KU. DASH CONSTRUCTION OPC PRIVATE LIMITED,01-Nov-2023 07:52 PM,Rejected-Finance,other than 1st lowest,06-Dec-2023 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2304288,PRIYANKA SWAIN,02-Nov-2023 06:46 PM,Rejected-Finance,other than 1st lowest,06-Dec-2023 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2305175,SANTOSH KUMAR PATTANAIK,03-Nov-2023 01:49 PM,Rejected-Finance,other than 1st lowest,06-Dec-2023 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2303654,Swarnalata Rout,02-Nov-2023 11:02 PM,Rejected-Finance,other than 1st lowest,06-Dec-2023 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
