EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"16,919",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Paradeep Municipality,EO/PDPM/W_03/2023-24,2023_ORULB_94680_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,27-Sep-2023 05:00 PM,12-Oct-2023 11:00 AM,27-Sep-2023 05:00 PM,10-Oct-2023 05:00 PM,27-Sep-2023 05:00 PM ,10-Oct-2023 05:00 PM ,27-Sep-2023 05:00 PM,10-Oct-2023 05:00 PM,Construction of wall at Biju Maidan Sea beach to protect sand,Construction of wall at Biju Maidan Sea beach to protect sand,Please refer Tender documents. ,NA ,"16,91,932",Civil Works - Others,NA ,Tender,90.0,60.0,Paradeep Municipality,754142.0,NA ,NA ,NA ,Paradeep Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Bid Documents,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"EO, Paradeep Municipality","EO, Paradeep Municipality",AOC,BASANT BISWAL,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Lalitendu Nayak,30-Dec-2023 05:08 PM,techsummary_463804.pdf (830.72 KB),1.0,2282928.0,PADAN CHARAN BEHERA,INR,"1,847,000",Municipal Bodies||Paradeep Municipality,2023_ORULB_94680_1,EO/PDPM/W_03/2023-24,Construction of wall at Biju Maidan Sea beach to protect sand,1,2281539,M/s.Ashirbad jena,10-Oct-2023 11:32 AM,Rejected-Finance,"Quoted rate highest among the three, hence L3",30-Dec-2023 05:11 PM,30-Dec-2023,"INR 1,847,000",60.0,Lalitendu Nayak,30-Dec-2023 05:12 PM,01.pdf (831.00 KB),Contract value includes GST.,BASANT BISWAL,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Lalitendu Nayak,30-Dec-2023 05:11 PM,finsummary_463804.pdf (830.72 KB),Finance,"BIDS OF ALL THE THREE BIDDERS Ashirbad jena , PADAN CHARAN BEHERA AND SANJAYA MOHANTY HAVE BEEN ADMITTED.",Lalitendu Nayak,12-Oct-2023 01:21 PM,finance_463804.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,2.0,ICICI NEFT/RTGS,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2282928,PADAN CHARAN BEHERA,10-Oct-2023 02:52 PM,Accepted-AOC,Awarded value includes GST.,30-Dec-2023 05:12 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2284013,SANJAYA MOHANTY,10-Oct-2023 03:49 PM,Rejected-Finance,"Quoted rate higher than L1 and lower than L3, hence L2",30-Dec-2023 05:11 PM,,,,,,,,,,,,,,,,,,,,AOC
