Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
Finance,Both are Approved,Prangya Paramita Panigrahi,13-Dec-2023 03:24 PM,finance_451302.pdf,BOQ Comparative Chart,1.0,2226830.0,Tarun Sharma,INR,"426,098",Municipal Bodies||Bargarh Municipal Council,2023_ORULB_92743_54,3/BGH-MUN/2023-24,"Construction of Paver Block Road At Gangadhar Nagar To Mangala Mandir Road, Ward No-14",CP,Internal,,Hara prasad Bhoi,15-Dec-2023 05:08 PM,finsummary_451302.pdf (309.01 KB),CP,Internal,Members,Hara prasad Bhoi,15-Dec-2023 04:55 PM,techsummary_451302.pdf (309.01 KB),1,2228602,Roshni Dalai,01-Sep-2023 12:34 PM,Rejected-Finance,Due to L2,15-Dec-2023 05:08 PM,15-Dec-2023,"INR 426,098",45.0,Hara prasad Bhoi,15-Dec-2023 05:18 PM,3770-Tarun.pdf (587.00 KB),AOC,"Construction of Paver Block Road At Gangadhar Nagar To Mangala Mandir Road, Ward No-14","Construction of Paver Block Road At Gangadhar Nagar To Mangala Mandir Road, Ward No-14",Please refer Tender documents. ,NA ,"4,26,098",Civil Works - Roads,NA ,Tender,90.0,45.0,Bargarh Municipality,768028.0,NA ,NA ,NA ,Bargarh Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Scan copy of Valid License, PAN, GST No, Bid Cost, Bid Security, Authenticated Affidavit etc as per",1,ICICI BANK,1.0,Corrigendum-1,Date,,"2,000",0.0,Nil,Nil,No,"4,261",Yes,fixed,,Nil,Nil,23-Aug-2023 10:00 AM,07-Sep-2023 11:00 AM,23-Aug-2023 10:00 AM,05-Sep-2023 05:00 PM,NA ,NA ,23-Aug-2023 10:00 AM,05-Sep-2023 05:00 PM,Municipal Bodies||Bargarh Municipal Council,3/BGH-MUN/2023-24,2023_ORULB_92743_54,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Officer,Bargarh Municipality,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2226830,Tarun Sharma,31-Aug-2023 01:51 PM,Accepted-AOC,AOC,15-Dec-2023 05:19 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
