Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Construction of Paver block road from Radha krishana temple towards M.Jena house, W.No.09","Construction of Paver block road from Radha krishana temple towards M.Jena house, W.No.09",Please refer Tender documents ,NA ,"2,85,000",Civil Works - Others,Paver block road ,Tender,90.0,60.0,Rajgangpur Municipality Area,770017.0,NA ,NA ,NA ,Rajgangpur Municipality,No ,No,Executive Officer,"Rajgangpur Municipality, Dist-Sundargarh",09-Sep-2023 11:00 AM,22-Sep-2023 11:00 AM,09-Sep-2023 11:00 AM,21-Sep-2023 05:00 PM,NA ,NA ,09-Sep-2023 11:00 AM,21-Sep-2023 05:00 PM,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,"2,900",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,Municipal Bodies||Rajgangpur Municipality,EO/RGP/05 of 2023-24,2023_ORULB_94038_19,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Madhuri Lugun,Internal,,Gobinda Dansena,24-Dec-2023 02:00 PM,finsummary_460098.pdf (1173.38 KB),Municipal Bodies||Rajgangpur Municipality,2023_ORULB_94038_19,EO/RGP/05 of 2023-24,"Construction of Paver block road from Radha krishana temple towards M.Jena house, W.No.09",1.0,2264247.0,PRAVAT KUMAR BEHERA,INR,"285,450",Finance,ok,Gobinda Dansena,24-Dec-2023 01:18 PM,finance_460098.pdf,BOQ Comparative Chart,25-Dec-2023,"INR 285,450",60.0,Gobinda Dansena,25-Dec-2023 12:16 PM,19.pdf (436.00 KB),1,2264247,PRAVAT KUMAR BEHERA,21-Sep-2023 12:21 PM,Accepted-AOC,Selected,25-Dec-2023 12:17 PM,Madhuri Lugun,Internal,,Gobinda Dansena,24-Dec-2023 01:34 PM,techsummary_460098.pdf (1173.38 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.pdf,"Paper Cost, EMD, GST, PAN, Reg.-Renewal of Contractor license, Exp. and other document as per NIT",,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2264969,RAJENDRA KUMAR BEHERA,21-Sep-2023 02:59 PM,Rejected-AOC,Rejected,25-Dec-2023 12:17 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2261915,REKHA DAS,19-Sep-2023 09:37 PM,Rejected-AOC,Rejected,25-Dec-2023 12:17 PM,,,,,,,AOC
