S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,"6,000",Nil,Nil,Yes,"Chaiman, RMC, Kendrapara","Chaiman, RMC, Kendrapara",Construction of Multy purpose Godown 100Mt at Endoro Pacs Derabish Block under RMC Kendrapara,Construction of Multy purpose Godown 100Mt at Endoro Pacs Derabish Block under RMC Kendrapara,Please refer Tender documents. ,NA ,"22,34,302",Civil Works - Buildings,NA ,Tender,90.0,180.0,Kendrapara,754220.0,NA ,NA ,NA ,"RMC, Kendrapara",No ,No,"22,500",Yes,fixed,,Nil,Nil,Odisha State Agricultural Marketing Board||RMC Kendrapara,RMC/Kendrapara/01/2022-23,2023_OSAMB_87019_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,17-Mar-2023 11:30 AM,04-Apr-2023 11:00 AM,17-Mar-2023 11:30 AM,03-Apr-2023 05:00 PM,NA ,NA ,17-Mar-2023 11:30 AM,03-Apr-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD in online, RC, PAN, GST",AOC,Chairman,Internal,"Secretary, Accountant, A.E.E, J.E",Amar Kumar Nayak,02-Dec-2023 05:25 PM,finsummary_431375.pdf (68.40 KB),Finance,3 nos. of bidders found,NIRANJAN BEHERA,04-Apr-2023 12:26 PM,,BOQ Comparative Chart,02-Dec-2023,"INR 2,229,735.51",180.0,Amar Kumar Nayak,02-Dec-2023 05:26 PM,srikanta.pdf (88.00 KB),Awarded,1,2100420,rabindra kumar sethy,03-Apr-2023 04:22 PM,Rejected-Finance,Not awarded in Lottery,02-Dec-2023 05:25 PM,Odisha State Agricultural Marketing Board||RMC Kendrapara,2023_OSAMB_87019_5,RMC/Kendrapara/01/2022-23,Construction of Multy purpose Godown 100Mt at Endoro Pacs Derabish Block under RMC Kendrapara,1.0,2108678.0,SRIKANT MALLIK,INR,"2,006,984.93",Chairman,Internal,"Secretary, Accountant, AEE, JE",Amar Kumar Nayak,02-Dec-2023 05:22 PM,techsummary_431375.pdf (68.40 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit and others as per DTCN,AOC,,,,,,,,,,,,,,,,,,,,2,2107266,Sarat Chandra Sethy,03-Apr-2023 12:43 PM,Rejected-Finance,Not awarded in Lottery,02-Dec-2023 05:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,3,2108678,SRIKANT MALLIK,03-Apr-2023 01:48 PM,Accepted-AOC,Awarded,02-Dec-2023 05:27 PM,,,,,,,,,,,,,,,,AOC
