Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",Nil,Nil,No,Superintending Engineer,"O/o the SE, Salandi Canal Division, Bhadrak",CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle Salapada||SE Salandi Canal Division Bhadrak,e-Procurement Notice No.1 / 2023-24,2023_SCDBH_89282_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,26-May-2023 11:00 AM,12-Jun-2023 11:00 AM,26-May-2023 11:00 AM,09-Jun-2023 05:00 PM,26-May-2023 11:00 AM ,01-Jun-2023 05:00 PM ,26-May-2023 11:00 AM,09-Jun-2023 05:00 PM,1.0,ICICI BANK,"44,000",Yes,fixed,,Nil,Nil,(16) CONSTRUCTION OF V.R.BRIDGE AT RD.5.020KM. OF CHARAMPA BRANCH CANAL NEAR VILLAGE GOPINATHPUR,CONSTRUCTION OF V.R.BRIDGE,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,180.0,Bhadrak,756100.0,NA ,NA ,NA ,"O/o the SE, Salandi Canal Division, Bhadrak",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GSTIN, Registration Certificate",AOC,"Superintending Engineer, Salandi Canal Division",Internal,"Estimator and DAO, Salandi Canal Division",PRASANTA KUMAR PATEL,10-Jul-2023 05:44 PM,finsummary_439256.pdf (267.03 KB),CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle Salapada||SE Salandi Canal Division Bhadrak,2023_SCDBH_89282_16,e-Procurement Notice No.1 / 2023-24,(16) CONSTRUCTION OF V.R.BRIDGE AT RD.5.020KM. OF CHARAMPA BRANCH CANAL NEAR VILLAGE GOPINATHPUR,1.0,2155835.0,MONALISA SAHU,INR,"3,722,301",Finance,Tender documents of all the bidders have been downloaded successfully.,PRASANTA KUMAR PATEL,12-Jun-2023 07:21 PM,finance_439256.pdf,BOQ Comparative Chart,11-Dec-2023,"INR 3,722,301",180.0,PRASANTA KUMAR PATEL,11-Dec-2023 05:54 PM,12.pdf (352.00 KB),Contract Awarded,1,2157233,Aditya Kumar Mohapatra,08-Jun-2023 07:46 AM,Rejected-Finance,Did not win the lottery,10-Jul-2023 05:44 PM,"Superintending Engineer, Salandi Canal Division",Internal,"Estimator and DAO, Salandi Canal Division",PRASANTA KUMAR PATEL,05-Jul-2023 05:55 PM,techsummary_439256.pdf (209.30 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit, No Relation Certificate, undertakings, any other document as per SBD/DTCN",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2157324,ANIYA KUMAR MALIK,08-Jun-2023 11:02 AM,Rejected-Finance,Did not win the lottery,10-Jul-2023 05:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2153890,Bijaya Kumar Mohapatra,05-Jun-2023 01:01 PM,Rejected-Finance,Did not win the lottery,10-Jul-2023 05:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2156496,BIRANCHI NARAYAN MOHANTY,07-Jun-2023 12:46 PM,Rejected-Finance,Did not win the lottery,10-Jul-2023 05:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2154704,CHANDRAKANTA PANDA,05-Jun-2023 05:37 PM,Rejected-Finance,Did not win the lottery,10-Jul-2023 05:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2158123,Kamala Kanta Puri,09-Jun-2023 12:04 PM,Rejected-Finance,Did not win the lottery,10-Jul-2023 05:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2158117,KANHU CHARAN BEHERA,09-Jun-2023 12:01 PM,Rejected-Finance,Did not win the lottery,10-Jul-2023 05:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2157295,MANAS RANJAN MOHANTY,09-Jun-2023 11:21 AM,Rejected-Finance,Did not win the lottery,10-Jul-2023 05:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2155835,MONALISA SAHU,06-Jun-2023 05:12 PM,Accepted-AOC,Won the lottery,11-Dec-2023 05:54 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2156445,MONALUCKY PRADHAN,08-Jun-2023 12:03 PM,Rejected-Finance,Did not win the lottery,10-Jul-2023 05:44 PM,,,,,,,AOC
