EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"4,53,900",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,20-Oct-2023 04:00 PM,04-Nov-2023 11:00 AM,20-Oct-2023 04:00 PM,03-Nov-2023 05:00 PM,20-Oct-2023 04:00 PM ,26-Oct-2023 05:00 PM ,20-Oct-2023 04:00 PM,03-Nov-2023 05:00 PM,17-Nov-2023 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","Constn. of 120 Men Barrack at Malkangiri District Hdqrs., Malkangiri",Building Work,Please refer Tender documents  ,NA ,"4,53,90,267",Civil Works - Buildings,NA ,Tender,90.0,360.0,MALKANGIRI,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,Orissa State Police Housing and Welfare Corporation Ltd,21/OPHWC/2023-24,2023_OSPHW_95922_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,17-Nov-2023 11:24 AM,,BOQ Comparative Chart,Technical,2 NOS OF BIDDERS HAVE BEEN PARTICIPATED,Bikram Keshari Malla,04-Nov-2023 12:49 PM,,1.0,2303665.0,ASWINI KUMAR SETHI,02-Nov-2023 06:40 PM,Accepted-AOC,QUALIFIED BIDDER,20-Dec-2023 07:32 PM,20-Dec-2023,"INR 44,759,343",360.0,Bikram Keshari Malla,20-Dec-2023 07:32 PM,WORKEDY.pdf (293.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 06.12.2023,AS PER ACCEPTANCE LETTER,Internal,AS PER ACCEPTANCE LETTER,Bikram Keshari Malla,20-Dec-2023 07:30 PM,finsummary_469015.pdf (735.58 KB),AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,16-Nov-2023 07:00 PM,17-Nov-2023 11:00 AM,techsummary_469015.pdf (355.23 KB),Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_95922_3,21/OPHWC/2023-24,"Constn. of 120 Men Barrack at Malkangiri District Hdqrs., Malkangiri",1.0,2303665.0,ASWINI KUMAR SETHI,INR,"44,759,343",AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,2.0,2305260.0,SANJAY SARKAR,03-Nov-2023 02:19 PM,Rejected-Technical,Non-submission of adequate similar nature of work as per DTCN clause no-11 and 110 (J) and Not having adequate Turn over to calculate bid capacity as per DTCN Cl. No- 12 and 110(i),16-Nov-2023 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
