Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"Project Administrator, ITDA, Sundargarh","ITDA, SUNDARGARH","56,841",Yes,fixed,,Nil,Nil,Construction of submersible bridge (box culvert 3x5x3m) on the road from Silikudar Chhak to Bijakhaman via Dhamugudh under Rajgangpur Block,Construction of submersible bridge (box culvert 3x5x3m) on the road from Silikudar Chhak to Bijakhaman via Dhamugudh under Rajgangpur Block,Please refer Tender documents. ,NA ,"56,84,076",Civil Works - Bridges,NA ,Tender,90.0,180.0,Sundargarh,770001.0,NA ,NA ,NA ,"ITDA, Sundargarh",No ,No,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,ST and SC Development Deptt||ITDA Sundergarh,ITDASNG-01/2023-2024,2023_STSCD_92953_11,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"License, PAN Card, GSTIIN and other documents as per DTCN",25-Aug-2023 11:00 AM,08-Sep-2023 11:00 AM,25-Aug-2023 11:00 AM,07-Sep-2023 05:00 PM,NA ,NA ,25-Aug-2023 11:00 AM,07-Sep-2023 05:00 PM,06-Oct-2023 03:00 PM,AOC,ST and SC Development Deptt||ITDA Sundergarh,2023_STSCD_92953_11,ITDASNG-01/2023-2024,Construction of submersible bridge (box culvert 3x5x3m) on the road from Silikudar Chhak to Bijakhaman via Dhamugudh under Rajgangpur Block,Technical,Technical Bid Opened,SHARAT KUMAR MAJHI,11-Sep-2023 12:47 PM,technical_454068.pdf,"Collector, Sundargarh",Internal,"AEE, ITDA, Sundargarh, SE, MI Division, Sundargarh, PA, ITDA, Sundargarh",SHARAT KUMAR MAJHI,18-Oct-2023 07:55 PM,finsummary_454068.pdf (411.36 KB),1.0,2242095.0,DHANESWAR BARAD,INR,"4,832,033.293",15-Nov-2023,"INR 4,832,033.293",180.0,SHARAT KUMAR MAJHI,20-Dec-2023 10:00 PM,SILIKUDAR.pdf (341.00 KB),AOC,1,2242821,Ashish Singh,07-Sep-2023 02:50 PM,Rejected-AOC,UNQUALIFIED,20-Dec-2023 10:00 PM,"Collector, Sundargarh",Internal,"AEE, ITDA, Sundargarh, SE, MI Division, Sundargarh, PA, ITDA, Sundargarh",SHARAT KUMAR MAJHI,05-Oct-2023 10:20 PM,06-Oct-2023 03:00 PM,techsummary_454068.pdf (423.49 KB),Finance,bid opened,SHARAT KUMAR MAJHI,06-Oct-2023 08:57 PM,finance_454068.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2242095,DHANESWAR BARAD,07-Sep-2023 12:45 PM,Accepted-AOC,QUALIFIED,20-Dec-2023 10:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2242669,NETRANANDA BHAISAL,07-Sep-2023 02:22 PM,Rejected-AOC,UNQUALIFIED,20-Dec-2023 10:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2241588,PRABIR KUMAR SAMAL,07-Sep-2023 12:57 PM,Rejected-AOC,UNQUALIFIED,20-Dec-2023 10:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2240844,PRASANT KUMAR MURAI,07-Sep-2023 01:52 PM,Rejected-AOC,UNQUALIFIED,20-Dec-2023 10:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2232503,RAJKISHOR MAHANANDIA,03-Sep-2023 12:07 PM,Rejected-AOC,UNQUALIFIED,20-Dec-2023 10:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2237884,Suresh Lakra,07-Sep-2023 01:44 PM,Rejected-AOC,UNQUALIFIED,20-Dec-2023 10:00 PM,,,,,,,,,,,,,,AOC
