Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Regd. Cont. License, GST, PAN, Affidavit other Doc. as per DTCN","2,000",0.0,Nil,Nil,Yes,"2,490",Yes,fixed,,Nil,Nil,EXECUTIVE OFFICER,NAC G.UDAYAGIRI,"Const. of Paver Block Road from Rath Pradhan House to Pabitra Pradhan House at Balupanga Main Road, Ward No.13","Const. of Paver Block Road from Rath Pradhan House to Pabitra Pradhan House at Balupanga Main Road, Ward No.13",Please refer Tender documents. ,NA ,"2,49,000",Civil Works - Roads,NA ,Tender,30.0,30.0,NAC G.UDAYAGIRI,762100.0,NA ,NA ,NA ,NAC G.UDAYAGIRI,No ,No,22-Aug-2023 04:00 PM,02-Sep-2023 10:00 AM,22-Aug-2023 04:00 PM,01-Sep-2023 05:00 PM,NA ,NA ,22-Aug-2023 04:00 PM,01-Sep-2023 05:00 PM,1.0,Corrigendum,Technical Bid,,Municipal Bodies||G.Udayagiri NAC,GUDGR-NAC-06/2023-24,2023_ORULB_92903_27,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,AOC,"Executive Officer, Chairperson, B.D.O., M.E., Sr. Asst., Accountant, MIS, Councillors",Internal,"Executive Officer, Chairperson, B.D.O., M.E., Sr. Asst., Accountant, MIS, Councillors",Itishree Sarangi,16-Dec-2023 01:17 PM,finsummary_451907.pdf (855.47 KB),Municipal Bodies||G.Udayagiri NAC,2023_ORULB_92903_27,GUDGR-NAC-06/2023-24,"Const. of Paver Block Road from Rath Pradhan House to Pabitra Pradhan House at Balupanga Main Road, Ward No.13",1.0,2225872.0,BHARATI BAG,INR,"248,751",Finance,Technical Bid has been opened on dt.21.06.2023,Itishree Sarangi,16-Dec-2023 01:11 PM,finance_451907.pdf,BOQ Comparative Chart,16-Dec-2023,"INR 248,751",30.0,Itishree Sarangi,16-Dec-2023 01:18 PM,workorder27.pdf (918.00 KB),Lowest Bidder,1,2225872,BHARATI BAG,30-Aug-2023 11:11 PM,Accepted-AOC,L1,16-Dec-2023 01:19 PM,"Executive Officer, Chairperson, B.D.O., M.E., Sr. Asst., Accountant, MIS, Councillors",Internal,"Executive Officer, Chairperson, B.D.O., M.E., Sr. Asst., Accountant, MIS, Councillors",Itishree Sarangi,16-Dec-2023 01:12 PM,techsummary_451907.pdf (855.47 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2226931,DEEPAK PRADHAN,31-Aug-2023 02:07 PM,Rejected-Finance,Not L1 Bidder,16-Dec-2023 01:16 PM,,,,,,,AOC
