S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,10-Aug-2023 11:00 AM,25-Aug-2023 11:00 AM,10-Aug-2023 11:00 AM,24-Aug-2023 05:00 PM,10-Aug-2023 11:00 AM ,16-Aug-2023 05:00 PM ,10-Aug-2023 11:00 AM,24-Aug-2023 05:00 PM,21-Sep-2023 11:30 AM,"10,000",Nil,Nil,No,CONSTRUCTION OF OPD BUILDING AT PHC (N)GOUDANUAGAN UNDER BOLAGARH,CONSTRUCTION OF OPD BUILDING AT PHC (N)GOUDANUAGAN UNDER BOLAGARH,Please refer Tender documents. ,NA ,"66,63,461",Civil Works - Buildings,NA ,Tender,90.0,240.0,GOUDANUAGAN,752061.0,NA ,NA ,NA ,PANCHAYATSAMEET BOLAGARH,No ,No,1.0,Fee/PreQual/Technical,.pdf,DTCNGOUDANUAGAN,BDO BOLAGARH,PANCHAYATSAMEETBOLAGARH,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BOLAGARH Block,02/BLG/2023-24,2023_PRBOL_91939_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"66,635",Yes,percentage,1.0%,Nil,Nil,AOC,BDO,Internal,"ABDO,AEE,ACCOUTANT,JE",AMULYA KUMAR BAHINIPATI,14-Sep-2023 01:06 PM,21-Sep-2023 11:30 AM,techsummary_446872.pdf (367.16 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BOLAGARH Block,2023_PRBOL_91939_1,02/BLG/2023-24,CONSTRUCTION OF OPD BUILDING AT PHC (N)GOUDANUAGAN UNDER BOLAGARH,1.0,2214822.0,ISAHAQUE KHAN,INR,"5,664,608",Finance,financial cover opened of all bidders,AMULYA KUMAR BAHINIPATI,21-Sep-2023 12:36 PM,,BOQ Comparative Chart,Technical,tender opened,AMULYA KUMAR BAHINIPATI,14-Sep-2023 12:11 PM,technical_446872.pdf,1,2216731,ANITA MISHRA,24-Aug-2023 04:36 PM,Rejected-Finance,higher bid,25-Sep-2023 04:06 PM,BDO Bolagarh,Internal,"AEE Bolagarh,ABDO Bolagarh,JE Bolagarh,Accountant Bolagarh",AMULYA KUMAR BAHINIPATI,25-Sep-2023 04:06 PM,finsummary_446872.pdf (497.54 KB),15-Nov-2023,"INR 6,663,460.91",240.0,Dhobei Nayak,17-Dec-2023 03:20 PM,agrgediapali.pdf (604.00 KB),AOC FOR THE WORK,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQGOUDANUAGAN,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2216193,GOPAL CHARAN BEHERA,24-Aug-2023 02:05 PM,Rejected-Finance,highest bid,25-Sep-2023 04:06 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2214822,ISAHAQUE KHAN,24-Aug-2023 04:09 PM,Accepted-AOC,LOWEST BIDDER,17-Dec-2023 03:22 PM,,,,,,,,,,,,,,AOC
