Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Municipal Bodies||Bhawanipatna Municipality,2023_ORULB_93128_3,BPM/03/2023-24,Construction of paver road (WMM) from Back side of Mahirma Meth in sakti nagar pada in Ward No. 04,1.0,2237939.0,SUDHIR KUMAR PANIGRAHI,INR,"315,023.65",CP,Internal,"JE,ME,EO,CP",Chinmaya Kumar Nayak,05-Dec-2023 07:13 AM,techsummary_453456.pdf (816.60 KB),Finance,ACCEPTED,Chinmaya Kumar Nayak,05-Dec-2023 07:07 AM,,BOQ Comparative Chart,CP,Internal,"JE,ME,EO,CP",Chinmaya Kumar Nayak,05-Dec-2023 07:17 AM,finsummary_453456.pdf (816.60 KB),05-Dec-2023,"INR 315,023.65",45.0,Chinmaya Kumar Nayak,05-Dec-2023 07:17 AM,PROCEEDINGWBM.pdf (817.00 KB),AWARDED,1,2240561,M/s BHARAT BHUSHAN GAHIR,06-Sep-2023 09:16 PM,Rejected-AOC,L2,05-Dec-2023 07:18 AM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY","EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY",Construction of paver road (WMM) from Back side of Mahirma Meth in sakti nagar pada in Ward No. 04,Construction of paver road (WMM) from Back side of Mahirma Meth in sakti nagar pada in Ward No. 04,Please refer Tender documents. ,NA ,"3,70,371",Civil Works - Others,NA ,Tender,90.0,45.0,BHAWANIPATNA MUNICIPALITY,766001.0,NA ,NA ,NA ,BHAWANIPATNA MUNICIPALITY,No ,No,1.0,ICICI BANK,"3,704",Yes,fixed,,Nil,Nil,25-Aug-2023 11:00 AM,08-Sep-2023 10:00 AM,25-Aug-2023 11:00 AM,07-Sep-2023 05:00 PM,NA ,NA ,25-Aug-2023 11:00 AM,07-Sep-2023 05:00 PM,"2,000",0.0,Nil,Nil,No,Municipal Bodies||Bhawanipatna Municipality,BPM/03/2023-24,2023_ORULB_93128_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2230084,Nabin Kumar Rout,03-Sep-2023 02:45 PM,Rejected-AOC,L3,05-Dec-2023 07:18 AM,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2237939,SUDHIR KUMAR PANIGRAHI,06-Sep-2023 01:15 AM,Accepted-AOC,AWARDED,05-Dec-2023 07:18 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
