Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"7,080",0.0,Nil,Nil,No,COMMISSIONER,BERHAMPUR MUNICIPAL CORPORATION,"32,466",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, REGISTRTION ETC AS PER DTCN",27-Sep-2023 03:00 PM,13-Oct-2023 11:30 AM,27-Sep-2023 03:00 PM,12-Oct-2023 05:00 PM,27-Sep-2023 03:00 PM ,07-Oct-2023 02:00 PM ,27-Sep-2023 03:00 PM,12-Oct-2023 05:00 PM,Re Const of Road and Drain of the main lane and Bye lanes of Sisir Padhy Colony at Housing Board area in ward No-12.,Re Const of Road and Drain of the main lane and Bye lanes of Sisir Padhy Colony at Housing Board area in ward No-12.,Please refer Tender documents ,NA ,"32,46,642",Civil Works - Others,NA ,Tender,120.0,120.0,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR",760002.0,NA ,NA ,NA ,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR",No ,No,1,ICICI BANK,Municipal Bodies||Brahmapur Municipal Corporation,BMC (BAM)/281/2023-24,2023_ORULB_94705_67,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Municipal Bodies||Brahmapur Municipal Corporation,2023_ORULB_94705_67,BMC (BAM)/281/2023-24,Re Const of Road and Drain of the main lane and Bye lanes of Sisir Padhy Colony at Housing Board area in ward No-12.,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,22-Dec-2023 05:43 PM,finsummary_463909.pdf (588.59 KB),Finance,Admitted,Moningi Nageswara Subudhi,16-Oct-2023 06:54 PM,finance_463909.pdf,BOQ Comparative Chart,1.0,2283258.0,R SUNIL REDDY,INR,"3,408,974.88",22-Dec-2023,"INR 3,246,642.74",120.0,Ranjan Kumar Panda,22-Dec-2023 05:44 PM,281_67-1.pdf (491.00 KB),As per estimated rate,1,2283258,R SUNIL REDDY,09-Oct-2023 06:48 PM,Accepted-AOC,Accepted,22-Dec-2023 05:45 PM,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,22-Dec-2023 05:36 PM,techsummary_463909.pdf (459.10 KB),AOC
,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2283073,SANTOSH KUMAR SAHU,09-Oct-2023 04:02 PM,Rejected-Finance,Rejected,22-Dec-2023 05:42 PM,,,,,,,AOC
