Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,04-Dec-2023 05:52 PM,techsummary_463938.pdf (440.74 KB),1,2284275,K VIJAYA,10-Oct-2023 06:15 PM,Accepted-AOC,Accepted,04-Dec-2023 05:56 PM,04-Dec-2023,"INR 717,546.65",75.0,Ranjan Kumar Panda,04-Dec-2023 05:56 PM,281_79_Aoc.pdf (297.00 KB),As per estimated rate,Finance,Admitted,Moningi Nageswara Subudhi,16-Oct-2023 07:33 PM,finance_463938.pdf,BOQ Comparative Chart,1.0,2284275.0,K VIJAYA,INR,"739,073.05",Municipal Bodies||Brahmapur Municipal Corporation,2023_ORULB_94705_79,BMC (BAM)/281/2023-24,Cont of Drain and Paver Block Road at Indu Vatika in w No.17,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,04-Dec-2023 05:54 PM,finsummary_463938.pdf (390.65 KB),AOC,"4,720",0.0,Nil,Nil,No,1,ICICI BANK,27-Sep-2023 03:00 PM,13-Oct-2023 11:30 AM,27-Sep-2023 03:00 PM,12-Oct-2023 05:00 PM,27-Sep-2023 03:00 PM ,07-Oct-2023 02:00 PM ,27-Sep-2023 03:00 PM,12-Oct-2023 05:00 PM,"7,175",Yes,fixed,,Nil,Nil,Cont of Drain and Paver Block Road at Indu Vatika in w No.17,Cont of Drain and Paver Block Road at Indu Vatika in w No.17,Please refer Tender documents ,NA ,"7,17,546",Civil Works - Others,NA ,Tender,120.0,75.0,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR",760002.0,NA ,NA ,NA ,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR",No ,No,Municipal Bodies||Brahmapur Municipal Corporation,BMC (BAM)/281/2023-24,2023_ORULB_94705_79,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, REGISTRTION ETC AS PER DTCN",COMMISSIONER,BERHAMPUR MUNICIPAL CORPORATION,AOC
,,,,,,2,2284210,SANTOSH KUMAR SAHU,10-Oct-2023 05:25 PM,Rejected-Finance,Rejected,04-Dec-2023 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,AOC
