Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Corrigendum,Date,,28-Aug-2023 11:00 AM,14-Sep-2023 11:00 AM,28-Aug-2023 11:00 AM,13-Sep-2023 05:00 PM,NA ,NA ,28-Aug-2023 11:00 AM,13-Sep-2023 05:00 PM,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"SCAN COPY OF PAN, GST, LICENSE, OTHER DOCUMENTS AND FINANCIAL DOCUMENTS AS MENTIONED IN DTCN",EXECUTIVE OFFICER,HINJILICUT MUNICIPALITY,Municipal Bodies||Hinjilicut Municipal Council,HIN-MUN-01/2023-24,2023_ORULB_92718_74,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of Road and Culvert at Ganesh Marga Main Line(LS) ,Ward no-01, Under Hinjilicut Municipality","Construction of Road and Culvert at Ganesh Marga Main Line(LS) ,Ward no-01, Under Hinjilicut Municipality",Please refer Tender documents. ,NA ,"16,92,306",Civil Works - Others,NA ,Tender,60.0,60.0,HINJILICUT MUNICIPALITY,761102.0,NA ,NA ,NA ,HINJILICUT MUNICIPALITY,No ,No,"16,923",Yes,fixed,,Nil,Nil,AOC,13-Dec-2023,"INR 1,692,306.55",60.0,Jubulee Charan Behera,13-Dec-2023 06:28 PM,AOC.pdf (66.00 KB),"Work awarded vide letter no. 4089, dt 6.11.2023 through P1 agreement.",1,2251254,GOPAL CHANDRA SAHU,12-Sep-2023 02:59 PM,Accepted-AOC,L1,13-Dec-2023 06:29 PM,"Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality",Jubulee Charan Behera,13-Dec-2023 06:24 PM,techsummary_450785.pdf (320.16 KB),"Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality",Jubulee Charan Behera,13-Dec-2023 06:26 PM,finsummary_450785.pdf (64.20 KB),Municipal Bodies||Hinjilicut Municipal Council,2023_ORULB_92718_74,HIN-MUN-01/2023-24,"Construction of Road and Culvert at Ganesh Marga Main Line(LS) ,Ward no-01, Under Hinjilicut Municipality",1.0,2251254.0,GOPAL CHANDRA SAHU,INR,"1,607,860.45",Finance,2 nos. of bidder participated and document downloaded successfully.,Manas Ranjan Das,18-Sep-2023 04:31 PM,finance_450785.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2250883,Kalachand patnaik,12-Sep-2023 01:43 PM,Rejected-AOC,L2,13-Dec-2023 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
