Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Instrument Type,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
Odisha University of Agriculture and Technology,05/2023-24,2023_OUAT_95322_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Offline,No,No,No,"36,730",Yes,fixed,,"DPP, OUAT",BHUBANESWAR,1.0,Fee/PreQual/Technical/Finance,.pdf,"TP cost, RC, GST, PAN, SCHEDULE-A,E,F, Machinaries , MOU , Certificate as per approved DTCN",Repair renovation and reconstruction of properties of establishments BTCC on floriculture OUAT Bhubaneswar PFDC under OUAT Bhubaneswar AICRP on MAP and B under OUAT Bhubaneswar AICRP floriculture OUAT Bhubaneswar under Director of Research OUAT,Repair renovation and reconstruction of properties of establishments BTCC on floriculture OUAT Bhubaneswar PFDC under OUAT Bhubaneswar AICRP on MAP and B under OUAT Bhubaneswar AICRP floriculture OUAT Bhubaneswar under Director of Research OUAT,Please refer Tender documents. ,NA ,"36,72,189",Civil Works - Others,NA ,Tender,90.0,180.0,Bhubaneswar,751003.0,NA ,NA ,NA ,"Office of Director of Physical Plants, OUAT",No ,No,DIRECTOR OF PHYSICAL PLANTS,"OUAT, SIRIPUR SQUARE, BHUBANESWAR-751003",07-Oct-2023 04:40 PM,19-Oct-2023 11:00 AM,07-Oct-2023 04:45 PM,16-Oct-2023 05:00 PM,NA ,NA ,07-Oct-2023 04:45 PM,16-Oct-2023 05:00 PM,1,DD - Demand Draft,"6,000",0.0,DPP OUAT,BHUBANESWAR,No,AOC,Er. Pratik Nayak,Internal,"Estimator, Asst. Engineer, Div. Estimator, DAO",Pratik Nayak,15-Nov-2023 06:15 PM,techsummary_466288.pdf (430.38 KB),1.0,2288742.0,SABITRI ENTERPRISES PROP. DEEPIKA PANI,16-Oct-2023 09:14 AM,Rejected-AOC,Rejected,11-Dec-2023 04:00 PM,Finance,02 nos bidders were participated and all are valid,Pratik Nayak,15-Nov-2023 06:12 PM,finance_466288.pdf,BOQ Comparative Chart,1.0,2288717.0,SABITRI INFRASTRUCTURE,INR,"3,635,467",29-Nov-2023,"INR 3,635,467",180.0,Pratik Nayak,11-Dec-2023 03:58 PM,workorderpolyhouse.pdf (803.00 KB),L1 Bidder,Odisha University of Agriculture and Technology,2023_OUAT_95322_1,05/2023-24,Repair renovation and reconstruction of properties of establishments BTCC on floriculture OUAT Bhubaneswar PFDC under OUAT Bhubaneswar AICRP on MAP and B under OUAT Bhubaneswar AICRP floriculture OUAT Bhubaneswar under Director of Research OUAT,Er. Pratik Nayak,Internal,"Estimator, Asst. Engineer, Div. estimator, DAO",Pratik Nayak,15-Nov-2023 06:18 PM,finsummary_466288.pdf (430.38 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,AOC,,,,,,,2.0,2288717.0,SABITRI INFRASTRUCTURE,16-Oct-2023 08:41 AM,Accepted-AOC,Accepted as L1 bider,11-Dec-2023 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,TD- Term Deposit,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
