Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
EXECUTIVE OFFICER,HINJILICUT MUNICIPALITY,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"SCAN COPY OF PAN, GST, LICENSE, OTHER DOCUMENTS AND FINANCIAL DOCUMENTS AS MENTIONED IN DTCN",1.0,Corrigendum,Date,,"Construction of Road from Maharastra welding Shop to Rajarani Marga ,Ward no-12, Under Hinjilicut Municipality","Construction of Road from Maharastra welding Shop to Rajarani Marga ,Ward no-12, Under Hinjilicut Municipality",Please refer Tender documents. ,NA ,"16,90,436",Civil Works - Others,NA ,Tender,60.0,60.0,HINJILICUT MUNICIPALITY,761102.0,NA ,NA ,NA ,HINJILICUT MUNICIPALITY,No ,No,"16,904",Yes,fixed,,Nil,Nil,1,ICICI BANK,28-Aug-2023 11:00 AM,14-Sep-2023 11:00 AM,28-Aug-2023 11:00 AM,13-Sep-2023 05:00 PM,NA ,NA ,28-Aug-2023 11:00 AM,13-Sep-2023 05:00 PM,Municipal Bodies||Hinjilicut Municipal Council,HIN-MUN-01/2023-24,2023_ORULB_92718_72,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,02-Dec-2023,"INR 1,690,436.02",60.0,Jubulee Charan Behera,02-Dec-2023 11:07 AM,AOC.pdf (303.00 KB),"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality",1,2253304,Kalachand patnaik,13-Sep-2023 02:22 PM,Rejected-AOC,L2,02-Dec-2023 11:08 AM,"Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality",Jubulee Charan Behera,02-Dec-2023 10:56 AM,techsummary_450781.pdf (298.43 KB),Municipal Bodies||Hinjilicut Municipal Council,2023_ORULB_92718_72,HIN-MUN-01/2023-24,"Construction of Road from Maharastra welding Shop to Rajarani Marga ,Ward no-12, Under Hinjilicut Municipality","Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality",Jubulee Charan Behera,02-Dec-2023 11:05 AM,finsummary_450781.pdf (280.52 KB),Finance,2 nos. of bidder participated and document downloaded successfully.,Manas Ranjan Das,18-Sep-2023 04:24 PM,finance_450781.pdf,BOQ Comparative Chart,1.0,2252376.0,Rohita Kumar Bisoyi,INR,"1,690,436.02",AOC
,,,,,,,,,.xls,BOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2252376,Rohita Kumar Bisoyi,13-Sep-2023 06:24 AM,Accepted-AOC,L1,02-Dec-2023 11:08 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
