S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,2170216,M/s. Maa Trishakti Traders,28-Jun-2023 01:34 PM,Rejected-AOC,L2,27-Dec-2023 01:28 PM,EE RWSS,Internal,AE RWSS DAO RWSS,Durga Charan Sahu,27-Dec-2023 01:19 PM,techsummary_441524.pdf (222.21 KB),Finance,TWO OFFERS ADMITTED,Bikash Chandra Samal,06-Jul-2023 02:44 PM,,BOQ Comparative Chart,EE RWSS,Internal,AE RWSS DAO RWSS,Durga Charan Sahu,27-Dec-2023 01:22 PM,finsummary_441524.pdf (222.21 KB),Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Berhampur,2023_RWSS_89912_1,SERWSSBAM- 07 (B) / 2023-24,RPWS Point to village Gunthabandha under Kukudakhandi Block.,1.0,2171761.0,United Electricals & Engineering Pvt. Ltd.,INR,"639,500",27-Dec-2023,"INR 676,719.82",60.0,Durga Charan Sahu,27-Dec-2023 01:24 PM,AOCGunthabandha.pdf (222.00 KB),AOC,Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Berhampur,SERWSSBAM- 07 (B) / 2023-24,2023_RWSS_89912_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,ALL DOCUMENTS AS PER DTCN,"4,000",0.0,Nil,Nil,No,"6,770",Yes,percentage,1.0%,Nil,Nil,1,ICICI BANK,19-Jun-2023 02:00 PM,05-Jul-2023 11:00 AM,19-Jun-2023 02:00 PM,04-Jul-2023 05:00 PM,19-Jun-2023 02:00 PM ,01-Jul-2023 05:00 PM ,19-Jun-2023 02:00 PM,04-Jul-2023 05:00 PM,"Executive Engineer , RWSS","Near Jarada Bunglow, Berhampur-760004",RPWS Point to village Gunthabandha under Kukudakhandi Block.,RPWS Point to village Gunthabandha under Kukudakhandi Block.,Please refer Tender documents. ,NA ,"6,77,000",Electrical Works,NA ,Tender,180.0,60.0,RPWS Point to village Gunthabandha under Kukudakh,760004.0,NA ,NA ,NA ,"O/o Superintending Engineer, RWSS",No ,No,AOC
2,2171761,United Electricals & Engineering Pvt. Ltd.,03-Jul-2023 02:51 PM,Accepted-AOC,L1,27-Dec-2023 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
