Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1.0,Extension of last date of bid submission,Date,,"EXECUTIVE OFFICER,NAC KUCHINDA",NAC KUCHINDA,"6,000",0.0,Nil,Nil,No,"16,949",Yes,fixed,,Nil,Nil,1,ICICI BANK,Renovation of Kabaristhan (Christian Community) in Ward No-07,Renovation of Kabaristhan (Christian Community) in Ward No-07,Please refer DTCN ,NA ,"16,94,890",Civil Works - Others,NA ,Tender,90.0,90.0,Ward No-7,768222.0,NA ,NA ,NA ,OFFICE OF THE NAC KUCHINDA,No ,No,Municipal Bodies||Kuchinda NAC,KCDA/NAC-12/2023-24,2023_ORULB_96451_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,06-Nov-2023 02:00 PM,17-Nov-2023 10:00 AM,06-Nov-2023 02:00 PM,16-Nov-2023 06:00 PM,06-Nov-2023 02:00 PM ,16-Nov-2023 06:00 PM ,06-Nov-2023 02:00 PM,16-Nov-2023 06:00 PM,AOC,Pradyut Kumar Mohanty,Internal,"Gourav Pradhan,Barun Kumar Sa,S K Dash",KSHETRASING MAJHI,07-Dec-2023 01:41 PM,techsummary_471017.pdf (273.87 KB),1.0,2316344.0,PURNENDU KUMAR MOHANTY,INR,"1,673,026",Municipal Bodies||Kuchinda NAC,2023_ORULB_96451_3,KCDA/NAC-12/2023-24,Renovation of Kabaristhan (Christian Community) in Ward No-07,1,2316344,PURNENDU KUMAR MOHANTY,16-Nov-2023 12:53 AM,Accepted-AOC,L1 Price,07-Dec-2023 02:00 PM,07-Dec-2023,"INR 1,673,026",90.0,KSHETRASING MAJHI,07-Dec-2023 01:59 PM,2068.pdf (641.00 KB),Work Order,Pradyut Kumar Mohanty,Internal,"Barun Kumar Sa,Gourav Pradhan,S K Dash",KSHETRASING MAJHI,07-Dec-2023 01:44 PM,finsummary_471017.pdf (273.87 KB),Finance,Admitted,Barun Kumar Sa,17-Nov-2023 02:10 PM,finance_471017.pdf,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2316364,Sanjit Kumar Sharma,16-Nov-2023 12:57 AM,Rejected-AOC,L2 Price,07-Dec-2023 02:00 PM,,,,,,,,,,,,,,,,,,,,AOC
