Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Managing Director,Internal,,sudhakar sabaro,05-Jun-2023 05:47 PM,05-Jun-2023 06:00 PM,techsummary_437291.pdf (745.83 KB),Odisha State Civil Supplies Corp. Ltd.,2023_OSCSC_88846_5,No.6720 P-II 91 2023 PDS Dt.09.05.2023,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Sambalpur to recipient district Kendrapara in the State of Odisha,1.0,2140878.0,MAA TARINI ENTERPRISERS,INR,10.99,Finance,All are admitted for financial evaluation,sudhakar sabaro,05-Aug-2023 06:19 PM,,BOQ Comparative Chart,1,2150636,BIBHU KALYAN SAHOO,30-May-2023 02:00 PM,Rejected-Finance,BSOR,05-Aug-2023 07:29 PM,Technical,All bidders are admitted for technical evaluation,sudhakar sabaro,05-Jun-2023 01:17 PM,,04-Dec-2023,INR 10.99,670.0,sudhakar sabaro,04-Dec-2023 06:32 PM,AOCRoad.pdf (326.00 KB),MANAGING DIRECTOR,Internal,,sudhakar sabaro,05-Aug-2023 07:29 PM,finsummary_437291.pdf (1258.27 KB),AOC,"2,06,000",No,fixed,,Nil,Nil,MANAGING DIRECTOR,"OSCSC LTD, C/2, NAYAPALI BHUBANESWAR-12",selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Sambalpur to recipient district Kendrapara in the State of Odisha,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Sambalpur to recipient district Kendrapara in the State of Odisha,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,670.0,"OSCSC LTD, C/2, NAYAPALI BHUBANESWAR",751012.0,"CONFERENCE HALL, OSCSC LTD ","CONFERENCE HALL, OSCSC LTD, C/2, NAYAPALI BHUBANESWAR-12 ",15-May-2023 04:30 PM ,"CONFERENCE HALL, OSCSC LTD",No ,No,590.0,0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Required Document as per DTCN,1.0,ICICI BANK,10-May-2023 10:00 AM,31-May-2023 11:00 AM,10-May-2023 10:00 AM,30-May-2023 05:00 PM,NA ,NA ,10-May-2023 10:00 AM,30-May-2023 05:00 PM,05-Jun-2023 06:00 PM,Odisha State Civil Supplies Corp. Ltd.,No.6720 P-II 91 2023 PDS Dt.09.05.2023,2023_OSCSC_88846_5,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2150508,JASODA ROADLINES,30-May-2023 03:43 PM,Rejected-Finance,BSOR,05-Aug-2023 07:29 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2150887,MAA DULANA ROAD LINES,30-May-2023 02:15 PM,Rejected-Finance,BSOR,05-Aug-2023 07:29 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,2140878,MAA TARINI ENTERPRISERS,27-May-2023 09:15 PM,Accepted-AOC,Lowest Bidder,04-Dec-2023 06:33 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,2150455,M/S. SAHOO AND SAHOO TRANSPORT,30-May-2023 01:01 PM,Rejected-Finance,BSOR,05-Aug-2023 07:29 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,2148339,M/S SRIRAM CATTLE FEEDS,30-May-2023 04:59 PM,Rejected-Finance,SOR,05-Aug-2023 07:29 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,7,2136543,S PRATIVA KUMARI PATRA,30-May-2023 04:39 PM,Rejected-Finance,BSOR,05-Aug-2023 07:29 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
