Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Managing Director,Internal,,sudhakar sabaro,05-Jun-2023 05:45 PM,05-Jun-2023 06:00 PM,techsummary_437292.pdf (745.83 KB),Odisha State Civil Supplies Corp. Ltd.,2023_OSCSC_88846_6,No.6720 P-II 91 2023 PDS Dt.09.05.2023,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Bargarh to recipient district Kendrapara in the State of Odisha,1.0,2140876.0,MAA TARINI ENTERPRISERS,INR,10.99,1,2150652,BIBHU KALYAN SAHOO,30-May-2023 02:07 PM,Rejected-Finance,BSOR,05-Aug-2023 07:33 PM,Technical,All bidders are admitted for technical evaluation,sudhakar sabaro,05-Jun-2023 01:18 PM,,Finance,All are admitted for financial evaluation,sudhakar sabaro,05-Aug-2023 06:21 PM,,BOQ Comparative Chart,04-Dec-2023,INR 10.99,670.0,sudhakar sabaro,04-Dec-2023 06:34 PM,AOCRoad.pdf (326.00 KB),MANAGIN DIRECTOR,Internal,,sudhakar sabaro,05-Aug-2023 07:33 PM,finsummary_437292.pdf (1258.27 KB),AOC,1.0,ICICI BANK,MANAGING DIRECTOR,"OSCSC LTD, C/2, NAYAPALI BHUBANESWAR-12",10-May-2023 10:00 AM,31-May-2023 11:00 AM,10-May-2023 10:00 AM,30-May-2023 05:00 PM,NA ,NA ,10-May-2023 10:00 AM,30-May-2023 05:00 PM,05-Jun-2023 06:00 PM,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Bargarh to recipient district Kendrapara in the State of Odisha,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Bargarh to recipient district Kendrapara in the State of Odisha,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,670.0,"OSCSC LTD, C/2, NAYAPALI BHUBANESWAR",751012.0,"CONFERENCE HALL, OSCSC LTD ","CONFERENCE HALL, OSCSC LTD, C/2, NAYAPALI BHUBANESWAR-12 ",15-May-2023 04:30 PM ,"CONFERENCE HALL, OSCSC LTD",No ,No,1.0,Fee/PreQual/Technical,.pdf,Required Document as per DTCN,"2,33,000",No,fixed,,Nil,Nil,Odisha State Civil Supplies Corp. Ltd.,No.6720 P-II 91 2023 PDS Dt.09.05.2023,2023_OSCSC_88846_6,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,590.0,0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,2140876,MAA TARINI ENTERPRISERS,30-May-2023 07:48 AM,Accepted-AOC,Lowest Bidder,04-Dec-2023 06:34 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,2150480,M/s M J ROAD LINES,30-May-2023 03:37 PM,Rejected-Finance,BSOR,05-Aug-2023 07:33 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,2150449,M/S. SAHOO AND SAHOO TRANSPORT,30-May-2023 12:58 PM,Rejected-Finance,BSOR,05-Aug-2023 07:33 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,2148340,M/S SRIRAM CATTLE FEEDS,30-May-2023 04:58 PM,Rejected-Finance,SOR,05-Aug-2023 07:33 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,2136545,S PRATIVA KUMARI PATRA,30-May-2023 04:43 PM,Rejected-Finance,BSOR,05-Aug-2023 07:33 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
