S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,11-Oct-2023 05:30 PM,19-Oct-2023 11:00 AM,11-Oct-2023 05:30 PM,17-Oct-2023 05:30 PM,NA ,NA ,11-Oct-2023 05:30 PM,17-Oct-2023 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"2,544",Yes,fixed,,Nil,Nil,Executive Officer,Dhenkanal Municipality,Development of land near Tathagata Sathpaty res. in ward no. 03,As per DTCN,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,120.0,30.0,DHENKANAL,759001.0,NA ,NA ,NA ,Dhenkanal Municipality,No ,No,Municipal Bodies||Dhenkanal Municipality,DKL MPLTY/05/2023-24,2023_ORULB_95480_32,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,AOC,22-Dec-2023,"INR 254,360",30.0,Debiprasad Rout,22-Dec-2023 05:11 PM,AOC-32-20.pdf,EO,Internal,"JE,ME",Debiprasad Rout,22-Dec-2023 04:56 PM,techsummary_466996.pdf,EO,Internal,"JE,ME",Debiprasad Rout,22-Dec-2023 05:08 PM,finsummary_466996.pdf,Municipal Bodies||Dhenkanal Municipality,2023_ORULB_95480_32,DKL MPLTY/05/2023-24,Development of land near Tathagata Sathpaty res. in ward no. 03,Finance,L1 Bidder will finalised after scrutiny of all documents,Debiprasad Rout,22-Dec-2023 04:54 PM,,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
