S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage
1,2304331,CATHEXIS,03-Nov-2023 05:51 PM,Rejected-AOC,CATHEXIS,05-Dec-2023 03:41 PM,L.SAHOO,Internal,R.K.PaleiA.S. SWAINA.RATH.SKJENA,Subrat Kumar Jena,16-Nov-2023 01:36 PM,16-Nov-2023 01:45 PM,techsummary_469705.pdf (866.16 KB),Technical,Proceeding,Subrat Kumar Jena,16-Nov-2023 01:31 PM,technical_469705.pdf,L.SAHOO,Internal,"Ansuman Rath, Biswajit Routray, R.K. Palei",Subrat Kumar Jena,05-Dec-2023 03:33 PM,finsummary_469705.pdf (1727.18 KB),Odisha Tourism Devl. Corp.,2023_OTDC_96104_2,BP-I/05/2023-24 dt. 25.10.2023,Organization of International Sand Art Festival - 2023,05-Dec-2023,"INR 7,889,480",90.0,Subrat Kumar Jena,05-Dec-2023 03:37 PM,AOCSandArt.pdf (3365.00 KB),Organization of International Sand Art Festival - 2023,Finance,Proceeding,Subrat Kumar Jena,05-Dec-2023 03:12 PM,finance_469705.pdf,BOQ Comparative Chart,1.0,2307720.0,CKARNIVAL PROMOTIONS PVT.LTD,INR,"7,889,480",AOC,Superintending Engineer(I/C) O.T.D.C Ltd,Superintending Engineer(I/C) O.T.D.C Ltd Lewis road Bhubaneswar.,"10,000","1,800",Nil,Nil,No,Odisha Tourism Devl. Corp.,BP-I/05/2023-24 dt. 25.10.2023,2023_OTDC_96104_2,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Organization of International Sand Art Festival - 2023,Technical Bid,,28-Oct-2023 09:00 AM,06-Nov-2023 03:00 PM,28-Oct-2023 09:00 AM,06-Nov-2023 02:00 PM,NA ,NA ,28-Oct-2023 09:00 AM,06-Nov-2023 02:00 PM,16-Nov-2023 01:45 PM,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender, EMD, Contractor Registration License, Pan card, Affidavit, GST,work experience cert",Organization of International Sand Art Festival - 2023,Organization of International Sand Art Festival - 2023,Please refer Tender documents. ,NA ,0.0,Miscellaneous Works,NA ,Tender,90.0,90.0,Konark,752111.0,NA ,NA ,NA ,Superintending Engineer(I/C) O.T.D.C Ltd,No ,No,1.0,ICICI BANK,AOC
2,2307720,CKARNIVAL PROMOTIONS PVT.LTD,06-Nov-2023 12:56 PM,Accepted-AOC,CKARNIVAL PROMOTIONS PVT.LTD,05-Dec-2023 03:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
3,2307875,SEVENTH AVENUE,06-Nov-2023 01:48 PM,Rejected-AOC,SEVENTH AVENUE,05-Dec-2023 03:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,AOC
