S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2253219.0,ANIL KUMAR MAHANKUDA,INR,"1,679,782.17",Finance,2 nos. of bidder participated and document downloaded successfully.,Manas Ranjan Das,21-Sep-2023 11:06 AM,finance_450961.pdf,BOQ Comparative Chart,"Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality",Jubulee Charan Behera,18-Dec-2023 12:23 PM,finsummary_450961.pdf (60.56 KB),Municipal Bodies||Hinjilicut Municipal Council,2023_ORULB_92718_80,HIN-MUN-01/2023-24,"Construction of Road and Culvert at Gayatri Nagar 1st and 2nd Line Connection ,Ward no-16, Under Hinjilicut Municipality","Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality",Jubulee Charan Behera,18-Dec-2023 12:21 PM,techsummary_450961.pdf (313.85 KB),1,2253219,ANIL KUMAR MAHANKUDA,13-Sep-2023 03:44 PM,Accepted-AOC,L1,18-Dec-2023 12:24 PM,18-Dec-2023,"INR 1,679,782.17",60.0,Jubulee Charan Behera,18-Dec-2023 12:24 PM,AOC.pdf (69.00 KB),Work awarded vide letter no. 4293 dt 20.11.2023 through P1 agreement.,AOC,1,ICICI BANK,1.0,Corrigendum,Date,,"Construction of Road and Culvert at Gayatri Nagar 1st and 2nd Line Connection ,Ward no-16, Under Hinjilicut Municipality","Construction of Road and Culvert at Gayatri Nagar 1st and 2nd Line Connection ,Ward no-16, Under Hinjilicut Municipality",Please refer Tender documents. ,NA ,"16,79,782",Civil Works - Others,NA ,Tender,60.0,60.0,HINJILICUT MUNICIPALITY,761102.0,NA ,NA ,NA ,HINJILICUT MUNICIPALITY,No ,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"SCAN COPY OF PAN, GST, LICENSE, OTHER DOCUMENTS AND FINANCIAL DOCUMENTS AS MENTIONED IN DTCN",28-Aug-2023 11:00 AM,14-Sep-2023 11:00 AM,28-Aug-2023 11:00 AM,13-Sep-2023 05:00 PM,NA ,NA ,28-Aug-2023 11:00 AM,13-Sep-2023 05:00 PM,"16,797",Yes,fixed,,Nil,Nil,EXECUTIVE OFFICER,HINJILICUT MUNICIPALITY,Municipal Bodies||Hinjilicut Municipal Council,HIN-MUN-01/2023-24,2023_ORULB_92718_80,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2253328,Bidyut Kumar Pathy,13-Sep-2023 04:32 PM,Rejected-AOC,L2,18-Dec-2023 12:24 PM,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
