Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
29-Dec-2023,"INR 798,902",45.0,Itishree Sarangi,29-Dec-2023 06:10 PM,wo.pdf (963.00 KB),Lowest Bidder,Finance,Technical Bid has been opened on dt.04.09.2023,Itishree Sarangi,29-Dec-2023 05:53 PM,,BOQ Comparative Chart,"Executive Officer, Chairperson, B.D.O., M.E., Sr. Asst., Accountant, MIS, Councillors",Internal,"Executive Officer, Chairperson, B.D.O., M.E., Sr. Asst., Accountant, MIS, Councillors",Itishree Sarangi,29-Dec-2023 06:06 PM,finsummary_451719.pdf (1087.21 KB),1,2225852,BHARATI BAG,30-Aug-2023 10:54 PM,Accepted-AOC,L1,29-Dec-2023 06:11 PM,1.0,2225852.0,BHARATI BAG,INR,"798,902",Municipal Bodies||G.Udayagiri NAC,2023_ORULB_92903_4,GUDGR-NAC-06/2023-24,Const. of Walking Track from PWD Road towards Rabi House at Ward No.01,"Executive Officer, Chairperson, B.D.O., M.E., Sr. Asst., Accountant, MIS, Councillors",Internal,"Executive Officer, Chairperson, B.D.O., M.E., Sr. Asst., Accountant, MIS, Councillors",Itishree Sarangi,29-Dec-2023 05:55 PM,techsummary_451719.pdf (1087.21 KB),AOC,Municipal Bodies||G.Udayagiri NAC,GUDGR-NAC-06/2023-24,2023_ORULB_92903_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,22-Aug-2023 04:00 PM,02-Sep-2023 10:00 AM,22-Aug-2023 04:00 PM,01-Sep-2023 05:00 PM,NA ,NA ,22-Aug-2023 04:00 PM,01-Sep-2023 05:00 PM,Const. of Walking Track from PWD Road towards Rabi House at Ward No.01,Const. of Walking Track from PWD Road towards Rabi House at Ward No.01,Please refer Tender documents. ,NA ,"7,99,000",Civil Works - Roads,NA ,Tender,45.0,45.0,NAC G.UDAYAGIRI,762100.0,NA ,NA ,NA ,NAC G.UDAYAGIRI,No ,No,EXECUTIVE OFFICER,NAC G.UDAYAGIRI,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Regd. Cont. License, GST, PAN, Affidavit other Doc. as per DTCN","4,000",0.0,Nil,Nil,Yes,1.0,Corrigendum,Technical Bid,,"7,990",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,2,2226873,DEEPAK PRADHAN,31-Aug-2023 01:52 PM,Rejected-Finance,Not L1 Bidder,29-Dec-2023 06:06 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,AOC
