Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"10,000",0.0,Nil,Nil,No,"Extension of Administrative building with other ancillary structures etc. inside existing SeTP at Barbil Municipality, Dist. Keonjhar, Odisha","Extension of Administrative building with other ancillary structures etc. inside existing SeTP at Barbil Municipality, Dist. Keonjhar, Odisha",As per Tender Notice ,NA ,"84,90,870",Civil Works - Others,NA ,Tender,180.0,180.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality Office,No ,No,30-Sep-2023 10:00 AM,17-Oct-2023 11:00 AM,30-Sep-2023 10:00 AM,16-Oct-2023 05:00 PM,NA ,NA ,30-Sep-2023 10:00 AM,16-Oct-2023 05:00 PM,08-Nov-2023 05:50 PM,1,ICICI BANK,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,Municipal Bodies||Barbil Municipality,BBLM-6/2023-24,2023_ORULB_94898_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"84,909",Yes,percentage,1.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Detailed Tender Call Notice,AOC,06-Dec-2023,"INR 6,433,182.17",180.0,Abhishek Panda,06-Dec-2023 05:09 PM,aoc.pdf (246.00 KB),Contact value excluding GST,Laxman Mahanta,Internal,"AE,ME,EO",Abhishek Panda,06-Dec-2023 01:43 PM,finsummary_464659.pdf (376.25 KB),Finance,Open,Abhishek Panda,08-Nov-2023 05:59 PM,finance_464659.pdf,BOQ Comparative Chart,Technical,Open for Technical evaluation,Abhishek Panda,17-Oct-2023 12:43 PM,technical_464659.pdf,1,2289171,SANJAY NAIK,16-Oct-2023 01:25 PM,Accepted-AOC,Lowest,06-Dec-2023 05:09 PM,1.0,2289171.0,SANJAY NAIK,INR,"6,433,182.17",Municipal Bodies||Barbil Municipality,2023_ORULB_94898_1,BBLM-6/2023-24,"Extension of Administrative building with other ancillary structures etc. inside existing SeTP at Barbil Municipality, Dist. Keonjhar, Odisha",Laxman mahanta,Internal,"ME,AE,Accountant,EO,AEE PWD",Abhishek Panda,08-Nov-2023 05:47 PM,08-Nov-2023 05:50 PM,techsummary_464659.pdf (193.46 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2288908,UMESHCHANDRA MUNDA,16-Oct-2023 04:51 PM,Rejected-Finance,Reject,06-Dec-2023 01:43 PM,,,,,,,,,,,,,,,,,AOC
