object_id,Repair and Restoration_tenders_awarded_value
21-370-03312,1529558.0
21-372-03566,11333327.0
21-374-03579,30776161.0
21-374-03588,27194635.0
21-376-03488,11630115.0
21-376-03492,42796072.0
21-376-03493,29075320.0
21-376-03495,1820814.0
21-376-03498,26033562.0
21-376-03499,1544892.0
21-376-03510,12231565.0
21-376-03511,12784980.0
21-377-03301,43599562.0
21-377-03303,10703321.0
21-377-03304,6936674.0
21-377-03306,7229900.0
21-378-03322,1000000.0
21-378-03323,3301347.0
21-378-03324,573078.0
21-378-03325,1137998.0
21-378-03326,919231.0
21-378-03328,3495281.0
21-379-03434,7474046.0
21-379-03435,6892010.0
21-379-03437,8009358.0
21-379-03439,4067942.0
21-379-03440,7025478.0
21-380-03389,5386450.0
21-380-03390,4466554.0
21-380-03392,27966693.0
21-381-03335,7435680.0
21-381-03340,1971983.0
21-381-03341,72145760.0
21-382-03396,7510954.0
21-382-03400,156818253.0
21-383-03349,9938573.0
21-383-03350,493491.42000000004
21-383-03351,862284.14
21-383-03352,3607274.75
21-383-03353,935057.33
21-383-03355,151741.84
21-385-03527,2643743.0
21-386-03457,530344.0
21-386-03458,37660170.0
21-387-03544,3535815.0
21-387-03545,4889910.0
21-387-03546,16451547.0
21-388-03373,4871829.79
21-390-03425,517828.78
21-390-03427,530692.61
21-390-03430,528223.25
21-392-03568,1049674.0
21-392-03570,25467134.89
21-394-03532,5302435.73
21-394-03534,21553151.0
21-395-03409,4175882.82
21-395-03421,9017598.0
21-396-03548,1130538.0
21-396-03550,4609999.0
21-396-03552,911666.0
21-396-03557,905607.0
21-399-03484,165834487.0
