object_id,Repair and Restoration_tenders_awarded_value
21-370-03314,2837419.0
21-370-03319,48836113.832
21-370-03321,370683.0
21-371-03404,1656485.0
21-371-03405,165440.0
21-371-03408,191930.0
21-372-03562,228225.41
21-372-03564,4319689.9
21-374-03586,859899.03
21-377-03302,1882348.0
21-377-03303,392135.0
21-379-03442,21817282.0
21-380-03386,11135062.0
21-380-03387,66164483.0
21-380-03388,25027702.0
21-381-03332,308761.0
21-381-03335,30804568.0
21-381-03338,1248313.0
21-381-03339,2727749.0
21-381-03341,4963832.0
21-386-03459,29185255.0
21-390-03422,512000.0
21-392-03570,6749818.87
21-393-03285,14867263.0
21-394-03534,26138664.0
21-397-03514,16141189.0
21-397-03516,24327670.0
21-397-03517,8699107.0
21-397-03522,20779878.0
