object_id,Repair and Restoration_tenders_awarded_value
21-370-03312,6821646.0
21-374-03579,9713422.46
21-374-03587,3536648.0
21-374-03588,24781913.22
21-376-03492,1451981.74
21-376-03493,6893808.0
21-376-03497,4170643.82
21-376-03501,1368268.11
21-379-03436,2475471.0
21-379-03439,51562350.94
21-380-03386,1859670.15
21-380-03388,1457557.0
21-380-03389,142149755.0
21-381-03332,3841015.18
21-381-03339,57236036.0
21-381-03340,26582251.0
21-382-03400,4817104.0
21-383-03352,590764.0
21-384-03278,1423187.38
21-384-03279,5181451.08
21-384-03280,7050777.96
21-385-03527,56428005.0
21-386-03460,36929788.0
21-386-03464,41880469.0
21-387-03536,24785603.0
21-387-03538,421910.05
21-388-03365,1161319.42
21-388-03369,669055.0
21-388-03373,71738021.0
21-390-03429,9823986.0
21-390-03430,23115265.0
21-392-03570,482229.38
21-393-03285,507767040.0
21-393-03290,8089734.0
21-394-03534,161496684.0
21-394-03535,497316.14
21-396-03557,41534024.2
21-397-03517,6536715.401
21-398-03472,1776740.0
21-399-03480,6289356.0
