object_id,Repair and Restoration_tenders_awarded_value
21-370-03312,5857754.0
21-372-03562,1002805.19
21-374-03582,462272.69
21-375-03452,1897599.0
21-377-03298,180473822.0
21-377-03300,27482321.0
21-377-03301,85419408.0
21-377-03302,190335394.0
21-377-03303,149602040.0
21-377-03304,159707119.0
21-377-03305,92805112.0
21-377-03306,22058137.0
21-377-03307,79173676.0
21-377-03308,114021945.0
21-377-03309,453752934.0
21-380-03392,45180524.0
21-382-03395,47664947.0
21-382-03400,46128208.0
21-383-03352,1283982.0
21-384-03280,1306963.0
21-388-03368,48718751.0
21-388-03380,20082560.57
21-388-03384,43729612.86
21-390-03430,751618.0
21-391-03330,25014153.0
21-391-03331,49642656.44
21-392-03567,22411535.84
21-392-03570,1058622.0
21-392-03571,6319687.93
21-392-03572,4042365.24
21-394-03534,30440458.0
21-395-03413,7069571.0
21-395-03420,3892268.0
21-396-03549,3936369.0
21-396-03557,22838147.490000002
21-398-03468,740823.0
21-398-03470,1478861.0
21-398-03472,1983355.0
21-398-03473,563889.0
21-398-03476,908154.0
