object_id,Repair and Restoration_tenders_awarded_value
21-370-03311,463017.0
21-370-03312,147363152.44
21-370-03319,488938.0
21-371-03404,34163432.0
21-372-03558,74214457.0
21-372-03559,6474194.0
21-372-03560,27173886.66
21-372-03561,110564599.74000001
21-372-03565,65953829.0
21-372-03566,17500932.0
21-373-03346,5110924.0
21-374-03587,1551003.0
21-374-03588,63348683.66
21-374-03589,1082187.0
21-375-03445,570075.78
21-375-03446,122391.0
21-375-03449,1348974.12
21-375-03451,6646782.45
21-375-03454,570470.27
21-375-03455,570651.7
21-376-03488,8807250.0
21-376-03492,7570842.0
21-376-03493,8026429.0
21-376-03495,49785445.86
21-376-03497,36750793.0
21-376-03498,96946074.52
21-376-03500,5327946.0
21-376-03501,32299677.0
21-376-03503,3477396.0
21-376-03506,88040723.75
21-376-03507,31182382.0
21-376-03509,11980311.0
21-376-03510,7857214.0
21-376-03511,9225679.0
21-376-03512,42469063.0
21-377-03301,2427484.0
21-377-03303,1608342.0
21-377-03309,3451583.0
21-378-03322,3671481.62
21-378-03323,109692132.66
21-378-03324,216412.31
21-378-03325,5985390.34
21-378-03326,1028654.25
21-378-03327,0.0
21-379-03434,55313799.0
21-379-03435,1715333.0
21-379-03436,1837788.0
21-379-03438,22669766.0
21-379-03440,2432600.0
21-379-03442,9366482.0
21-380-03388,54727771.0
21-380-03389,39073741.0
21-381-03332,4490967.0
21-381-03333,14428504.0
21-381-03334,4554626.0
21-381-03335,9667647.0
21-381-03339,36906503.0
21-381-03340,4303706.0
21-381-03341,2527748.0
21-381-03342,106468680.0
21-381-03345,30358451.0
21-382-03395,36719474.0
21-382-03400,347430109.1
21-382-03402,4632259.0
21-383-03349,27754244.0
21-383-03351,552998.0
21-383-03352,928554.785
21-383-03353,140615752.0
21-383-03356,1141005.0
21-384-03282,55610067.0
21-385-03527,70971068.0
21-386-03460,10895400.0
21-386-03462,427037.18
21-386-03464,182621017.73
21-386-03465,848722.09
21-387-03536,138908514.0
21-387-03537,78125633.0
21-387-03538,1137268.0
21-387-03539,2586679.0
21-387-03540,72028589.0
21-387-03541,0.0
21-387-03542,43739051.0
21-387-03544,7459713.9
21-387-03545,570196.6
21-387-03546,42997958.0
21-388-03364,31764455.0
21-388-03365,28880098.0
21-388-03366,1896771.0
21-388-03367,3140747.0
21-388-03369,425050.0
21-388-03370,5882572.0
21-388-03372,2228070.0
21-388-03373,164975274.0
21-388-03374,14780786.0
21-388-03375,7944429.0
21-388-03377,20466339.0
21-388-03378,75137777.0
21-388-03379,9078460.0
21-388-03380,596484.0
21-388-03385,1440791.0
21-389-03358,16818551.69
21-389-03361,4305794.18
21-389-03362,425317.56
21-390-03430,7852397.0
21-391-03329,60898398.0
21-392-03570,21207559.28
21-393-03285,46412933.204
21-393-03286,9216559.0
21-393-03287,12191554.0
21-393-03288,8883080.371
21-393-03290,26198252.355
21-393-03293,1128431.1230000001
21-393-03295,10077669.242
21-393-03296,16122832.0
21-394-03534,15009908.93
21-395-03410,1649457.4579999999
21-395-03411,768236.423
21-395-03412,393070.641
21-395-03413,0.0
21-395-03414,1381096.91
21-395-03416,5455963.317
21-395-03418,1536622.774
21-395-03419,48977929.418000005
21-395-03420,1618572.746
21-395-03421,777440.791
21-396-03550,2145446.91
21-396-03557,661215880.961
21-397-03517,183993178.18400002
21-398-03471,491698525.53
21-399-03482,16931257.0
21-399-03484,158617260.98000002
