object_id,Repair and Restoration_tenders_awarded_value
21-372-03566,65070678.0
21-373-03347,1473145.0
21-377-03298,5073138.0
21-377-03299,512224.0
21-377-03301,664947.0
21-377-03303,352298.0
21-377-03305,1369583.0
21-377-03309,6696504.0
21-381-03334,7517390.0
21-382-03400,10673811.61
21-383-03351,1083747.43
21-383-03352,2011583.98
21-383-03355,1446192.67
21-385-03529,741963.0700000001
21-386-03460,1544559.45
21-386-03461,35553333.0
21-386-03464,1809491.76
21-387-03541,1654794.0
21-388-03373,499000000.0
21-392-03570,1516800.7599999998
21-394-03534,12868106.0
21-398-03468,481781.0
21-398-03470,1085811.0
21-398-03471,146632663.0
21-398-03476,553109.0
